Flow_from_user,Flow_to_user,flow
ab19phenomenal,URautelaForever,1
abbas_baadshah,URautelaForever,1
abbaschatriwala,mkatju,1
abbdullz,steve_hanke,1
abby54469868,hi_paresh,1
abcunlimited1,gauravcsawant,1
abcunlimited1,rahulroushan,1
ABCYoutubeCh,ideepakkapoor,-1
ABCYoutubeCh,veer_h27,-1
abdeshmukh,jan14anurag,1
abdeshmukh,prettypadmaja,1
abdul2711lateef,DrKumarVishwas,1
abdulali03,MIB_India,1
abdulali03,PIB_India,1
abdulba61198310,URautelaForever,1
abdulbarihanfi,rssurjewala,1
abdullah_0mar,gauravcsawant,1
abdulmuneer,jackerhack,1
abdulnasser21,Kahaanify,1
abdulnasser21,URautelaForever,1
abdulsa75994842,DrKumarVishwas,1
abdulsaleemgad,IndiaVikas50,1
abeerchawake,DrKumarVishwas,1
abeerchawake,rssurjewala,1
abeyjt,kanimozhi,1
abhashkumarbhoi,Atheist_Krishna,1
abhashkumarbhoi,URautelaForever,1
abhatt88,jairajp,1
abhay_runwal,bjpsamvad,1
abhayinsearch,gauravcsawant,1
abhayinsearch,kanimozhi,1
abhaymishra09,Punitspeaks,1
abhayrishi28,gauravcsawant,1
abhaytwitt,URautelaForever,1
abhayverma495,URautelaForever,1
abhi_cali,5Forty3,1
abhi_msd,PiyushGoyalOffc,1
abhi_pandey93,URautelaForever,1
abhi_pundit,airnewsalerts,1
abhi_sinha00,arvindsubraman,1
abhi1809thakur,RoflGandhi_,1
abhi9982,ModiBharosa,1
abhiaftermath,AmitHPanchal,1
abhiair26,Nr_Shiralkar,1
abhic_1983,abhinair86,-1
abhic_1983,aryavaani404,-1
abhic_1983,avdheshkumartsi,-1
abhic_1983,dannys640,-1
abhic_1983,deepaksam5,-1
abhic_1983,deepankarthakur,-1
abhic_1983,k_bhairav,-1
abhic_1983,kya_bakte_ho,-1
abhic_1983,markphani,-1
abhic_1983,nakshatrala,-1
abhic_1983,neophyte11,-1
abhic_1983,ramusha1983,-1
abhic_1983,sanpras1007,-1
abhic_1983,shailendra26051,-1
abhic_1983,shekharrathore,-1
abhic_1983,shyekra,-1
abhic_1983,srajorakgp,-1
abhic_1983,travi_chandra,-1
abhic_1983,vaayu_putra,-1
abhic_1983,venkat80777360,-1
abhic_1983,vidyaranyaks,-1
abhichauhan1984,DrKumarVishwas,1
abhifour,gauravcsawant,1
abhifour,ShefVaidya,1
abhigyanbafna,sanjaybafna,1
abhiiawasthi,DrKumarVishwas,1
abhiinamo,ModiBharosa,1
abhijeet_9696,URautelaForever,1
abhijeet9839,MiraPokhrel,1
abhijeetkum,Atheist_Krishna,1
abhijeetkum,gauravcsawant,1
abhijeetkum,IncomeTaxIndia,1
abhijeetkum,rahulroushan,1
abhijeetmaji01,URautelaForever,1
abhijeetmani,Priyotamo,1
abhijeetmulik,DrKumarVishwas,1
abhijitmahato8,DrKumarVishwas,1
abhijitmrdas,ModiBharosa,1
abhijitnb,gauravcsawant,1
abhijitwadhi,Gitanjali_DS,1
abhik501,newley,1
abhiknotty,madskak,1
abhilasha2809,fgautier26,1
abhility,rahulroushan,1
abhinair86,abhic_1983,1
abhinair86,DrGPradhan,1
abhinashji98,priyaakulkarni2,1
abhinav5349,aaanupriyaaa,1
abhinav9787,URautelaForever,1
abhinavaawara,DrGPradhan,1
abhinavaawara,gauravcsawant,1
abhinavkhare28,ShirishKunder,1
abhinavmaddy,rssurjewala,1
abhinavsingh300,URautelaForever,1
abhipar7,madskak,1
abhirajawat19,URautelaForever,1
abhirathod756,URautelaForever,1
abhisayz,URautelaForever,1
abhisek18,BBSRBuzz,1
abhish001,gauravcsawant,1
AbhishantPant,atomtech_india,-1
abhishe05987418,DrKumarVishwas,1
abhishe26342097,5Forty3,1
abhishe26342097,jan14anurag,1
abhishe33653314,URautelaForever,1
abhishe63958293,ItsBollyLive,1
abhishe63958293,URautelaForever,1
abhishe65412970,IndiaFirst_2019,1
abhishe9860234,URautelaForever,1
abhishek_4567,URautelaForever,1
abhishek_fgiet,Joydas,1
abhishek_rai,jackerhack,1
abhishek_rai,tweepul,1
abhishek02281,ippatel,1
abhishek1025,URautelaForever,1
abhishek210001,DrShobha,1
Abhishek3592,avinash_mailme,-1
Abhishek3592,khush_ameta,-1
Abhishek3592,m_desikan,-1
Abhishek3592,pnpv2,-1
Abhishek3592,samar97189157,-1
abhishekajha297,saaxenanurag,1
abhishekaugusty,gauravcsawant,1
abhishekc07,ModiBharosa,1
abhishekg5,ms_rana,1
abhishekgwal1,GauravPandhi,1
abhishekkumrr,ippatel,1
abhishekpagal,URautelaForever,1
abhishekrajojha,DrKumarVishwas,1
abhishekshaww,rahulroushan,1
abhishekvhp23,pragya_bhushan,1
abhishrivastav9,URautelaForever,1
abhithewinner,rahulroushan,1
abhitripathi15,sethichandigarh,-1
abhitweetsabhi,RoflGandhi_,1
abhitweetzz,gauravcsawant,1
abichengannur,AskAnshul,1
abichengannur,kanimozhi,1
abid_hussain,jackerhack,1
abid_hussain,sumitkashyapjha,1
abidd__,PedestrianPoet,1
abinash_2k,ashu3page,1
abkadir01,rssurjewala,1
ablearcher7,Atheist_Krishna,1
abobassam9465,BajajAllianzLIC,1
aboommar97,BajajAllianzLIC,1
abraamaditya,URautelaForever,1
absolutamit,b50,1
absolutethinker,02neeha,-1
abstraktnull,Joydas,1
abukhadeejah,HumorMinistry,1
AbuRC1981,swatisharma1105,-1
abuzaidansari,RoflGandhi_,1
acamitd,DrKumarVishwas,1
aCanadianGuyeh,princeofdew,-1
aCanadianGuyeh,simia_pugno,-1
acchandramouli,rssurjewala,1
Accion,yaroslavs5kop,-1
acejunker,paulasset,1
achaleshamar,adybhel,1
achalk14,aartic02,1
acharyaprakash,airnewsalerts,1
achintabhatt89,ModiBharosa,1
achinth,DaaruBaazMehta,1
achinth,SwachhPolitics,1
achinth,WhirlingDervesh,1
achintparikh,myvotetoday,1
achyutha,rahulroushan,1
ACJIndia,devadasrajaram,-1
acm17_,ModiBharosa,1
acmatixjoshi,5Forty3,1
acrazy_boy,URautelaForever,1
actionscript3,MarkDice,1
ad_devil_7,URautelaForever,1
ad4justice,madskak,1
adarsh_ned,URautelaForever,1
addicted_abhi,DrKumarVishwas,1
adhaGiri,punestartup,-1
adi_1323,URautelaForever,1
adi_adisp713,URautelaForever,1
adil_ah123,FrankieMendonca,1
adil14384,najirpatel3,-1
adilalam45u,rssurjewala,1
adilbieber19751,DrKumarVishwas,1
adiscover,rahulroushan,1
adithgm,aaanupriyaaa,1
aditi_sharma360,URautelaForever,1
aditya_adian,URautelaForever,1
aditya27k,rahulroushan,1
aditya3841,priyaakulkarni2,1
aditya5bahl,5Forty3,1
aditya5bahl,amishra77,1
aditya9972,Atheist_Krishna,1
adityaavadhoot,DaaruBaazMehta,1
adityaavadhoot,DrKumarVishwas,1
adityaavadhoot,jitenderkhalsa,1
adityaboss123,URautelaForever,1
adityadasa,Ra_THORe,1
adityagotan,inNatGeo,1
adityanair20,AdityaNair20,1
AdityaNair20,16vpm,-1
AdityaNair20,85_ritika,-1
AdityaNair20,adityanair20,-1
AdityaNair20,adwaitanway,-1
AdityaNair20,amit09081986,-1
AdityaNair20,arjundares,-1
AdityaNair20,arvind291,-1
AdityaNair20,ashimraizada,-1
AdityaNair20,barnwalajay00,-1
AdityaNair20,bijubcs,-1
AdityaNair20,biswasranit,-1
AdityaNair20,dhriyamana,-1
AdityaNair20,harcosashutosh,-1
AdityaNair20,kartikeyasriv16,-1
AdityaNair20,kaynyk,-1
AdityaNair20,lakshmikantseth,-1
AdityaNair20,manishupreti9,-1
AdityaNair20,mayanktiwari011,-1
AdityaNair20,mejeremy99,-1
AdityaNair20,modhgil,-1
AdityaNair20,mritunjay1977,-1
AdityaNair20,nikharbudhadeo,-1
AdityaNair20,nirajsi14372304,-1
AdityaNair20,nishadshivani,-1
AdityaNair20,nishant10010,-1
AdityaNair20,nivedim,-1
AdityaNair20,parodyrowdy,-1
AdityaNair20,peyrillathavan,-1
AdityaNair20,rajeevakumaram,-1
AdityaNair20,ravulasharan,-1
AdityaNair20,sanjay99000,-1
AdityaNair20,saurabhgarg_sg,-1
AdityaNair20,shuklaism,-1
AdityaNair20,sorukushwaha,-1
AdityaNair20,soumyadeepdebna,-1
AdityaNair20,springsreddy,-1
AdityaNair20,sqrt7,-1
AdityaNair20,swapniljagdale8,-1
AdityaNair20,tarekfatah,-1
AdityaNair20,twisted4fun,-1
AdityaNair20,vadeirade,-1
AdityaNair20,xsicular,-1
AdityaNair20,yamlaa41,-1
adityas24663581,ls2008,1
adityashankar4,rahulroushan,1
adiz0r,Timcast,1
admathura,rssurjewala,1
adnanrichie,URautelaForever,1
adroit_a,gauravcsawant,1
adroit_research,amitgupta0310,1
adv_animesh,Holmes2491,1
advamit82,IndianInterest,1
advancedmaushi,Atheist_Krishna,1
advisorkhoj,BSLMF,1
advocatearun82,kanimozhi,1
advocateddgupt1,mkatju,1
advrajhc,harshkkapoor,1
advska,YesIamSaffron,1
adwaitanway,AdityaNair20,1
adybhel,achaleshamar,-1
aesish,AskAnshul,1
aeykaash,AskAnshul,1
afisheyonado,DrPippaM,1
aflatoonarman,jamewils,1
afroz786bits,rssurjewala,1
afrozsaniya,URautelaForever,1
afzal37_,RealHistoryPic,1
afzalkhaniyc,1Patelzuber,1
afzza_00,barbarindian,1
agampal1,URautelaForever,1
agamvarshney,URautelaForever,1
agarpitsizzle,ModiBharosa,1
agarwal_navin,anilkohli54,1
agarwal_navin,ippatel,1
agarwal_navin,sajid_Yousuf_,1
agarwal_pari17,URautelaForever,1
agarwal_to,MIB_India,1
agarwal_to,PIB_India,1
Agenda21Truth,mrsbfitz,-1
AgendaOfEvil,jackiemcreath1,-1
agentdice,didactdude,-1
agentoftruth,Timcast,1
aggarwaltc,5Forty3,1
agggrrrhhhh,rahulroushan,1
agoel67,ModiBharosa,1
agoyr,ShefVaidya,1
agranpapilot3,gauravcsawant,1
agrawalgautam15,HPCL,1
agrawalsunshine,gaganagrawal,1
agrimsharmaa,URautelaForever,1
agrowon,AnandGadeSakal,1
agrwal_akhil,harshkkapoor,1
agrwal_akhil,ModiBharosa,1
agrwal_akhil,priyaakulkarni2,1
agrwal_akhil,s_cartoons,1
ah_shlz,BajajAllianzLIC,1
ahannansayeed,Dipankar_cpiml,1
ahemedwaseem,GauravPandhi,1
ahemedwaseem,rssurjewala,1
ahindu_,barbarindian,1
ahirchaarvi,_MiteshPatel,1
ahmed_sf,rssurjewala,1
ahmedhussainn1,MinIT_Telangana,1
ahmedhussainn1,rssurjewala,1
ahmedtells,mkkhanmk,-1
ahmedwasim553,Swadlamudi,1
ahonadas6,URautelaForever,1
ahsanrao7,rssurjewala,1
ahujarakhi8,DrKumarVishwas,1
aihhrs1,URautelaForever,1
AiholliSharat,roaldvishnyako3,-1
aihthered,steve_hanke,1
AIMIM_faraaz,zakikhanaimimi,-1
aindia247,rahulroushan,1
aioisoia,attomeybharti,1
airnewsalerts,abhi_pundit,-1
airnewsalerts,acharyaprakash,-1
airnewsalerts,akg316arvind,-1
airnewsalerts,anuraganuj,-1
airnewsalerts,click2amit,-1
airnewsalerts,dailynewspicks,-1
airnewsalerts,debasish0102,-1
airnewsalerts,deepak00754,-1
airnewsalerts,deeptiyvd,-1
airnewsalerts,drkalania,-1
airnewsalerts,gandhigoldy,-1
airnewsalerts,gps27,-1
airnewsalerts,jamnadassrajora,-1
airnewsalerts,ketultheking786,-1
airnewsalerts,mithu796311,-1
airnewsalerts,mpraj3,-1
airnewsalerts,msxna83,-1
airnewsalerts,pandeymukesh23,-1
airnewsalerts,rahul_does,-1
airnewsalerts,sajid_monsoori,-1
airnewsalerts,sangha79839513,-1
airnewsalerts,sanju19821,-1
airnewsalerts,sara_hassan,-1
airnewsalerts,srinivasair,-1
airnewsalerts,truevirathindu,-1
aishwaryverma9,ashu3page,1
ajai_ks,ModiBharosa,1
ajakkumama9,fidonomics,1
ajantriks,jamewils,1
ajantriks,nixxin,1
ajay_omkara,PiyushGoyalOffc,1
ajay7379,URautelaForever,1
ajay97781,ModiBharosa,1
ajay97781,Mr_LoLwa,1
ajay97781,URautelaForever,1
ajayisk,bjpsamvad,1
ajaykusahu,rssurjewala,1
ajaymaken,chandnichowkls,-1
ajaymaken,sujitkumar5555,-1
ajaymishra_99,HumorMinistry,1
ajayrashmivyas,bjpsamvad,1
ajays23,URautelaForever,1
ajaysharma1315,rssurjewala,1
ajaytanwar321,KambojMeenakshi,1
ajayy1973,DrKumarVishwas,1
ajayyakapur,ShirishKunder,1
ajeetbhora,KambojMeenakshi,1
ajeetj_20,5Forty3,1
ajeetj_20,attomeybharti,1
ajeetj_20,rahulroushan,1
ajit_ranade,bjpmuktbharat,-1
ajit_ranade,preetamks,-1
ajithspeaking,Joydas,1
ajitjagtap,tweepul,1
ajitkumar_kanan,digvijaya_28,1
ajitkumar_kanan,rssurjewala,1
ajitmis,TimesNow,1
ajitpjain1,amitgupta0310,1
ajka_mahabharat,gauravcsawant,1
ajka_mahabharat,ModiBharosa,1
ajkrjha,AskAnshul,1
ajmal9m,AnupKaphle,1
ajmurraymints,Vidyut,1
ajnabismm,DaaruBaazMehta,1
AjoyAshirwad,lucifer_damned,-1
ajtnegi,1997INDIAN,1
aju_wadkar,URautelaForever,1
ajumis,rssurjewala,1
ak134008,DrKumarVishwas,1
aka_roger,mohitthatte,1
akansha2296,URautelaForever,1
akarimi1974,ashu3page,1
akarimi1974,DaaruBaazMehta,1
akas_day,MIB_India,1
akas_day,PIB_India,1
akash_8,ZeeNewsSports,1
akash_kaushik17,URautelaForever,1
akash_mayoite,URautelaForever,1
akash082,gauravcsawant,1
akash481991,AskAnshul,1
akashabbott,IndiaToday,1
akashback,AskAnshul,1
akashbaliyan17,URautelaForever,1
akashbh313,URautelaForever,1
akashdgarg,PIB_India,1
akashgoyalbrt,mkatju,1
akashkinker,rssurjewala,1
akashsarraf21,CMOMaharashtra,1
akashsarraf21,ModiBharosa,1
akashsikdar15,URautelaForever,1
akashsrv643,URautelaForever,1
akashvns092,RoflGandhi_,1
akbarhusainm,dna,1
akbaripa72,5Forty3,1
akg316arvind,56perumal,1
akg316arvind,airnewsalerts,1
akg316arvind,anilkohli54,1
akg316arvind,centerofright,1
akg316arvind,ippatel,1
akgoyal,centerofright,1
akhaip,5Forty3,1
akhaip,amishra77,1
akhaip,anilkohli54,1
akhaip,ippatel,1
akhandabvp,ModiBharosa,1
akhandaryabrat,Joydeep_911,1
akhaware,Punitspeaks,1
akhil5in,ashu3page,1
akhillodha,anilkohli54,1
akhilnairashok,AartiTikoo,1
akhlaqueazmi,DrKumarVishwas,1
akifbhati,steve_hanke,1
akil79,DrKumarVishwas,1
akjainbittu,DrKumarVishwas,1
akka_Jacob,vishalkumarg87,-1
akki_munshi,ModiBharosa,1
akki_queen,URautelaForever,1
akki0026,gauravcsawant,1
akkiholic,URautelaForever,1
akkykadeewana,URautelaForever,1
akmalshaikh_,RoflGandhi_,1
akohli03,anilkohli54,1
AKOUL4774,454rock,-1
AKOUL4774,lucky19652000,-1
akpandey89,RoflGandhi_,1
akpndy,1824sphurthy,-1
akraman65942826,mahcongress,1
akron_88,vivekkapoor111,-1
aks9009pa,centerofright,1
aks9009pa,gauravcsawant,1
akshaaaaar,URautelaForever,1
AksharPathak,arvakagzionly,-1
Akshata_M_,muhammedansarsa,-1
akshay_g_1717,URautelaForever,1
akshayagrawal4,RoflGandhi_,1
akshayakotkar1,URautelaForever,1
akshaychandorka,centerofright,1
akshaychandorka,gauravcsawant,1
akshaychandorka,muglikar_,1
akshaychandorka,Ra_THORe,1
akshaychandorka,rahulroushan,1
akshaymore,ruhitewari,1
akshaymore,ShirishKunder,1
akshaypatel10,PiyushGoyalOffc,1
akshays35560327,YesIamSaffron,1
akshaysince1987,DrGPradhan,1
akshaysince1987,ModiBharosa,1
Akshaysinghel,amz360,-1
akshaywcam1,gauravcsawant,1
akshayy53385006,URautelaForever,1
akshooter5,DrKumarVishwas,1
akshychdry,iarunmani,1
akv1179,amishra77,1
akvermageo,Dipankar_cpiml,1
alamgirizvi,ashu3page,1
alamgirizvi,sajid_Yousuf_,1
alamhashmat9,Tanim0104,1
alapatiprudhvig,URautelaForever,1
albertienstein,kamaaaa6,1
albrgr,AnnieLowrey,1
aldk86,MilanV,1
alekskandrzalat,shernazpoonekar,1
alexanderzeboom,Timcast,1
alexia_lavoie,YarmolukDan,1
AlfredoMancuso,chriswilks1982,-1
alfredsanders3,ShashiTharoor,1
ali991112,NG_withINC,1
alice44567,YarmolukDan,1
aliensfraud,Cheatedbuyer,1
alifseatif,MoviezAdda,1
alisadaqat,rssurjewala,1
alkesh_2042,DrKumarVishwas,1
allenelectric,LionelMedia,1
allenscottoshi,jp_koning,1
allleelowery,nivedithg,1
allstartupsin,bindaaswash,-1
allstartupsin,bwdisrupt,-1
allstartupsin,llstartupsin,1
allstartupsin,sangwan_sujata,-1
almostinfamous,roamingraghu,1
alngldan,TheMehulPatel,1
alok_19,MilanV,1
alok_1993,URautelaForever,1
alok_nayak,SecretaryMEITY,1
alok3428,RoflGandhi_,1
alok8feb,URautelaForever,1
alokbehera,kapil_kausik,1
alokdelhi6,DrKumarVishwas,1
alokgmumbai,ModiBharosa,1
alokkum09692808,gauravcsawant,1
alokkum09692808,MahikaInfra,1
alokkumarsi,gauravcsawant,1
alonemechi,gauravcsawant,1
alooftechnocrat,blockchaininfos,1
altaf_pathan,ashu3page,1
altaliaa,iamsmithaa,1
altaliaa,rssurjewala,1
always_attitude,gauravcsawant,1
always_vishal,DrKumarVishwas,1
always4uprasant,YSRCParty,1
alwaysaarya,URautelaForever,1
alwaysproindian,pGurus1,1
alwaystrumporg,Timcast,1
am_ujjwal,Atheist_Krishna,1
amaalian_vaibhu,URautelaForever,1
amadumoole,rssurjewala,1
amahatao,RoflGandhi_,1
amahayas,rssurjewala,1
aman__modi,URautelaForever,1
aman_deepr,ShashiTharoor,1
aman31atrey,Nr_Shiralkar,1
amanagnihotri10,Nr_Shiralkar,1
amanahuja40,Nr_Shiralkar,1
AmanatUllah23,sanjay_lycsidhi,-1
AmanatUllah23,upycw_official,-1
amandeep_kler,ashu3page,1
amandubey_,ShashiTharoor,1
amanpreet_uppal,DrKumarVishwas,1
amansemwal8,URautelaForever,1
amar129438,rssurjewala,1
amar129438,ShashiTharoor,1
amaradma,5Forty3,1
amaravatimonk,gauravcsawant,1
amardeepp111,steve_hanke,1
amarendrabigb,rssurjewala,1
amareshskumar,DrGPradhan,1
amarjassal,MoviezAdda,1
AmarKrishnaJha,_drcool_,-1
AmarKrishnaJha,justjuning,-1
amarnshah,rahulroushan,1
amazingatheist,animeknight99,-1
amazingatheist,anubisthelink,-1
amazingatheist,azurusdracon,-1
amazingatheist,bassguitarpanda,-1
amazingatheist,bcaton2,-1
amazingatheist,bespeerbrian,-1
amazingatheist,boredbohemian,-1
amazingatheist,burniejarvis,-1
amazingatheist,cheffy88,-1
amazingatheist,danielxxxgarcia,-1
amazingatheist,demonseye22,-1
amazingatheist,drd_473,-1
amazingatheist,drunkenfancy,-1
amazingatheist,easy_prism,-1
amazingatheist,etheranmagellan,-1
amazingatheist,gottalovethehd,-1
amazingatheist,gr_sai,-1
amazingatheist,guitarplayer232,-1
amazingatheist,iceyurifo1iv3,-1
amazingatheist,jessemeixsell,-1
amazingatheist,jimhabit44,-1
amazingatheist,judd_sstop,-1
amazingatheist,legendofkafei,-1
amazingatheist,omnipangolin,-1
amazingatheist,p0rnfairy,-1
amazingatheist,reynolds975,-1
amazingatheist,secularwaste,-1
amazingatheist,sueahside,-1
amazingatheist,therealunpop,-1
amazingatheist,vonwolf27,-1
amazingatheist,vrevolticon,-1
amazingatheist,w1kilo,-1
amazingatheist,yourface5555,-1
amberrishi,Dipankar_cpiml,1
amberrishi,hi_paresh,1
amberrishi,jairajp,1
amberrishi,Memeghnad,1
amberswami,prasannavishy,1
amberswami,vinay1011,1
ambika109,MIB_India,1
ambika109,PIB_India,1
ambriishp,URautelaForever,1
ameettweets,AskAnshul,1
ameettweets,IndianInterest,1
AmeetV3,laxman6699,-1
AmeetV3,monsieurg3,-1
AmeetV3,sakshisingh08,-1
AmeetV3,sidchopra53,-1
AmeetV3,udi_cs,-1
ameytirodkar,azazshaikhiyc,-1
amgourav,URautelaForever,1
ami1623,arindamkolay,-1
amileen__,URautelaForever,1
amilliff,hamzashad01,-1
amilliff,upelections2017,-1
amishra2k14,shonazaryddsam,-1
amishra77,aditya5bahl,-1
amishra77,akhaip,-1
amishra77,akv1179,-1
amishra77,bhuwanchand,-1
amishra77,catchmejit,-1
amishra77,chandri1940,-1
amishra77,compassion111,-1
amishra77,innovativehindu,-1
amishra77,manish26s,-1
amishra77,missartola,-1
amishra77,rajeshdipti,-1
amishra77,ramsarswat16,-1
amishra77,rvasisht,-1
amishra77,upratap09,-1
amishrtrivedi,saaxenanurag,1
amit__g,DikshitSmita,1
amit_2912,amit_2912,1
amit_2912,amit_2912,-1
amit_2912,anamika_017,-1
Amit_Diwakar_IN,rprashant3,-1
amit_ind,TheDarjChron,1
amit_jain23,gauravcsawant,1
amit_ntcc,gauravcsawant,1
amit_talwar2,dewindia11,1
amit09081986,AdityaNair20,1
amit1292,ModiBharosa,1
amit20_20,prosorymla1988,-1
amit30980,Inshal07,1
amit30980,ShashiTharoor,1
amit3948,attomeybharti,1
amitabhpoddar1,bjpsamvad,1
amitabhpoddar1,gauravcsawant,1
amitamisra,5Forty3,1
amitatripathi,gauravcsawant,1
amitazad67,aartic02,1
amitazad67,rssurjewala,1
amitazad67,ShirishKunder,1
amitbhar10,DrKumarVishwas,1
amitdaher,inNatGeo,1
amitdat36426455,Dattaamit11Amit,1
amitdch,Atheist_Krishna,1
amitdelhi85,ModiBharosa,1
amitdeshwal77,ashu3page,1
amitdhankard,NG_withINC,1
AmitDhiman_,anonymouspanjab,-1
AmitDhiman_,drschetankumar,-1
AmitDhiman_,mayank143d,-1
AmitDhiman_,pollingmachine_,-1
AmitDhiman_,punjab_bolda,-1
AmitDhiman_,shrutiahuja14,-1
AmitDhiman_,vipan2u,-1
amitesh0154,ippatel,1
amiteshdubey,ShashiTharoor,1
AmiteshK01,_dsrajput,-1
AmiteshK01,anti_conversion,-1
AmiteshK01,crazykanika,-1
AmiteshK01,ekaurcynic,-1
AmiteshK01,gyan198,-1
AmiteshK01,kaushikpandya48,-1
AmiteshK01,meena7099,-1
AmiteshK01,modiji77,-1
AmiteshK01,namo_satya,-1
AmiteshK01,ravi_saraogi,-1
AmiteshK01,rjvraina,-1
AmiteshK01,ssharma68,-1
AmiteshK01,tomarrawat,-1
amitgupta0310,adroit_research,-1
amitgupta0310,ajitpjain1,-1
amitgupta0310,baredevili,-1
amitgupta0310,chetankothari_,-1
amitgupta0310,nileshtrivedi,-1
AmitHPanchal,abhiaftermath,-1
AmitHPanchal,amits89,-1
AmitHPanchal,being_akbar,-1
AmitHPanchal,currenttechfeed,-1
AmitHPanchal,dipalit,-1
AmitHPanchal,header_labs,-1
AmitHPanchal,ronakpanchalrr,-1
AmitHPanchal,sfx11,-1
AmitHPanchal,viraatsud,-1
AmitHPanchal,vkansagra,-1
amitj3,jan14anurag,1
amitji_k_rai,Ghunegaar,1
amitkad12,mahcongress,1
amitkjain22,URautelaForever,1
amitksrawat,ShirishKunder,1
amitkum61288158,DrGPradhan,1
amitkumar13557,bharat_builder,1
amitkumar13557,NG_withINC,1
amitkumar13557,quizderek,1
amitmehra,jamewils,1
amitoa2,UrjitPatelRBI,1
amitosho84,ModiBharosa,1
amitpandey476,bjpsamvad,1
amitranatweets,ModiBharosa,1
amits89,AmitHPanchal,1
amitshuklao7,sabeaux,1
amitsingh,thesuniljain,1
amitsingh100689,URautelaForever,1
amitsinghjiit,DipendraDipzo,1
amitsinghjiit,ippatel,1
amitssingh83,gauravcsawant,1
amittiwary51,URautelaForever,1
amitward148,DrKumarVishwas,1
amjad20082002,sri50,1
amledyak902,TheMehulPatel,1
amlenduc,pratap_bose,1
amlivemon,DrPippaM,1
ammar_hamid,nixxin,1
ammiedgr8,rssurjewala,1
ammitkukreja,URautelaForever,1
amms28,ashu3page,1
amms28,rssurjewala,1
amms28,sripati4u,-1
ammu_maanu,AmmU_MaanU,1
AmmU_MaanU,ammu_maanu,-1
AmmU_MaanU,solosaysit,-1
AmmU_MaanU,sree_krishnan_,-1
AmmU_MaanU,thangam5758,-1
amoghnavare,NaanuHindustani,1
amohit17,ShashiTharoor,1
amol_khiste,IndianInterest,1
amol_khiste,pGurus1,1
amol_m1980,BajajAllianzLIC,1
amolgadhave1989,CMOMaharashtra,1
amolsainis,kiranmgosavi,-1
amoltikam,rahulroushan,1
amoltikam,rupasubramanya,1
amoltikam,URautelaForever,1
amrapli,Cheatedbuyer,1
amrishguru,5Forty3,1
amrishguru,rahulroushan,1
amritabhinder,gauravcsawant,1
amritrajp,5Forty3,1
amrud_aadmi,rahulroushan,1
amtrehan,Ind_Arya,1
amul_luni,URautelaForever,1
amz360,Akshaysinghel,1
amz360,rahulroushan,1
amz360,rupasubramanya,1
an___d,5Forty3,1
ana9mika,Shr3yanshS,1
anagabrielaledo,dna,1
anaiysefootbal,BajajAllianzLIC,1
anakharavindran,kapil_kausik,1
analyseasia,navkendar_idc,-1
anamglam511,URautelaForever,1
anamika_017,amit_2912,1
anamikag,jeslin_george,1
AnaMyID,chrisdz12,-1
AnaMyID,drjatinanand,-1
AnaMyID,manjuna57089805,-1
AnaMyID,pm_travel_tours,-1
Anand_SolKnight,bugs_punny,-1
Anand_SolKnight,stupidosaur,-1
anand_soni_xx,URautelaForever,1
anand2207singh,DipendraDipzo,1
anand80k,SecretaryMEITY,1
anandagarwal554,gauravcsawant,1
anandagrawal27,smarket,1
anandchirps,RiverValleyAMsg,1
AnandGadeSakal,agrowon,-1
AnandGadeSakal,rohan_kadam04,-1
AnandGadeSakal,vishwasjj,-1
anandkamal,ShashiTharoor,1
anandku53192961,DrKumarVishwas,1
anandluvsmd,URautelaForever,1
AnandM25,bhavnapb,-1
AnandM25,bhs7rocks,-1
AnandM25,coffeetime112,-1
AnandM25,colkt,-1
AnandM25,ilovedirestrait,-1
AnandM25,jemin_p,-1
AnandM25,monk_razr,-1
AnandM25,newindianxpress,-1
AnandM25,rajjorani,-1
AnandM25,shailendra1212,-1
AnandM25,sri9011,-1
AnandM25,sumitsharma_91,-1
AnandM25,vinirish,-1
AnandM25,yelvee,-1
AnandM25_TNIE,suhana41,-1
anandmiishra,oshankar,1
anandms29,ScrewedbyState,1
anando_dutta,Atheist_Krishna,1
anandology,jackerhack,1
anandrai280,mahcongress,1
anandrm_,jay_ambadi,1
anandshubhendu,RealZaidHamid_,1
anandvaghmar9,URautelaForever,1
anandvisen1,ModiBharosa,1
anant4880,URautelaForever,1
anantha4500,AskAnshul,1
ananuj40,DrKumarVishwas,1
ananyaroutela,dna,1
anarchified,hi_paresh,1
anarchified,jamewils,1
anarchified,Suicidal_Hindu,1
anarchified,tweepul,1
anbalaganjob,jairajp,1
anbhigya_chetan,dna,1
anchanlata,1Patelzuber,1
anchanlata,ShashiTharoor,1
AnchliaAnil,atlantesindia,-1
AnchliaAnil,rajkumar1964raj,-1
andec_tanker,rahulroushan,1
andrewf30898751,rssurjewala,1
andrewfemin,Joydas,1
AndrogynyV,vanosenigma,-1
androidyy,ModiBharosa,1
anechidna,prayag,-1
aneeshputtady,SecretaryMEITY,1
angadi_ashok,DrGPradhan,1
angadi_ashok,ModiBharosa,1
angelcifuente24,BajajAllianzLIC,1
angelodias14,DrKumarVishwas,1
angelusarch,fidonomics,1
angmo_shubhna,URautelaForever,1
angryboyfriend8,RealHistoryPic,1
angryshiv,URautelaForever,1
