username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
R_karunakaran;2017-01-06 11:33;0;1;"I support #Jallikattu";;;#Jallikattu;"817250327804030976";https://twitter.com/R_karunakaran/status/817250327804030976
dhilipramesh4;2017-01-06 11:33;0;0;"@nivethapethuraj blog on #Jallikattu Decimation of Indigenous Cattle Breeds https:// reachdhilipview.wordpress.com/2017/01/05/dec imation-of-indigenous-cattle-breeds/ …";;@nivethapethuraj;#Jallikattu;"817250323756527616";https://twitter.com/dhilipramesh4/status/817250323756527616
Shreetamil29;2017-01-06 11:22;1;1;"We support "ஏறு தழுவல் எங்கள் இன அடையாளம்" #jallikattu pic.twitter.com/Ofy7pJJDfO";;;#jallikattu;"817247347079974912";https://twitter.com/Shreetamil29/status/817247347079974912
juliemTOI;2017-01-06 11:14;1;0;"PMK leader S Ramadoss urges Centre to promulgate ordinance to hold #jallikattu event @timesofindia";;@timesofindia;#jallikattu;"817245557194420224";https://twitter.com/juliemTOI/status/817245557194420224
dinamalarweb;2017-01-06 11:11;9;29;"ஜல்லிக்கட்டுக்கு நடிகை ஆதரவு #nivethapethraj #jallikattu http:// cinema.dinamalar.com/tamil-news/547 99/cinema/Kollywood/nivetha-pethraj-gave-her-vote-for-jallikattu-.htm … pic.twitter.com/By9Q1DyTQX";;;#nivethapethraj #jallikattu;"817244578596024322";https://twitter.com/dinamalarweb/status/817244578596024322
chnvaasi;2017-01-06 11:09;0;0;"@drtamilisaibjp about #Jallikattu Jan 2016 : https:// youtu.be/OwsdrkytkTE Jan 2017 :: https:// youtu.be/owmeSGhM-1U";;@drtamilisaibjp;#Jallikattu;"817244282343985152";https://twitter.com/chnvaasi/status/817244282343985152
sasvanth123;2017-01-06 11:05;1;1;"Check this out guys , looks superb #VaralamVaralamVaa #Jallikattu version http:// ln.is/www.youtube.co m/lkMKs …";;;#VaralamVaralamVaa #Jallikattu;"817243071310135296";https://twitter.com/sasvanth123/status/817243071310135296
tamizhan_abi;2017-01-06 10:55;0;0;"Enaku #tamilnadu la #jallikattu nadakanum dot... — feeling angry";;;#tamilnadu #jallikattu;"817240536243281920";https://twitter.com/tamizhan_abi/status/817240536243281920
Naveensanthu54;2017-01-06 10:36;0;2;"" @PoetThamarai : It isn't about harming them but about caring for them. Save our culture #jallikattu pic.twitter.com/dlvPFCMc3H "";;@PoetThamarai;#jallikattu;"817235984005922817";https://twitter.com/Naveensanthu54/status/817235984005922817
avadhut1972;2017-01-06 10:33;0;0;"If narrative is unchallenged, it becomes the truth. #Jallikattu is falsely portrayed as animal cruelty https:// m.youtube.com/watch?v=N9JvCv 71feE#action=share …";;;#Jallikattu #action;"817235193069125632";https://twitter.com/avadhut1972/status/817235193069125632
tmkumar168;2017-01-06 10:32;0;1;"#jallikattu pic.twitter.com/FvZUjO1yNK";;;#jallikattu;"817234786410500096";https://twitter.com/tmkumar168/status/817234786410500096
sivaramanrk;2017-01-06 10:28;1;1;"#TNneedsJallikattu #SaveJallikattu #jallikattu Keep posting... Waiting for jallikattu... Hope is the only thing... Keep tweeting... pic.twitter.com/3jDEZZFOwL";;;#TNneedsJallikattu #SaveJallikattu #jallikattu;"817233751172333568";https://twitter.com/sivaramanrk/status/817233751172333568
puliyodharai;2017-01-06 10:25;2;2;"@KarikadaiBoy பள்ளிக்கட்டு சபரிமலைக்கு! ஜல்லிக்கட்டு தமிழ்நாட்டுக்கு! #jallikattu #PleaseAllowJallikattu";;@KarikadaiBoy;#jallikattu #PleaseAllowJallikattu;"817233158416515072";https://twitter.com/puliyodharai/status/817233158416515072
GabbarSanghi;2017-01-06 10:21;16;9;"To most youngsters in small town, rural TN, taking part in a #jallikattu event is a badge of honor, many spend years practicing for it.";;;#jallikattu;"817232134565937153";https://twitter.com/GabbarSanghi/status/817232134565937153
GabbarSanghi;2017-01-06 10:20;14;8;"There is a whole selection process for #jallikattu only those who are physically fit, and strong enuf, can take part in it.";;;#jallikattu;"817231938255720448";https://twitter.com/GabbarSanghi/status/817231938255720448
Rajvipin96;2017-01-06 10:20;0;3;"ji I'm big fan of yu... What do yu think abt #jallikattu";;;#jallikattu;"817231878872674305";https://twitter.com/Rajvipin96/status/817231878872674305
mageshbabuj;2017-01-06 10:20;0;0;"#JustIn #Jallikattu திருச்சி: ஜல்லிக்கட்டு மீதான தடையை நீக்கக் கோரி கல்லூரி மாணவர்கள் வகுப்பை புறக்கணித்து போராட்டம் pic.twitter.com/RXfyTT77Jb";;;#JustIn #Jallikattu;"817231877589209088";https://twitter.com/mageshbabuj/status/817231877589209088
GabbarSanghi;2017-01-06 10:19;18;11;"For the record, most #jallikattu events have safety regulations in place, also not every Tom, Dick and Harry can take part in it.";;;#jallikattu;"817231691915939840";https://twitter.com/GabbarSanghi/status/817231691915939840
News18TamilNadu;2017-01-06 10:18;35;55;"#News18Tamilnadu #Jallikattu திருச்சி: ஜல்லிக்கட்டு மீதான தடையை நீக்கக் கோரி கல்லூரி மாணவர்கள் வகுப்பை புறக்கணித்து போராட்டம் pic.twitter.com/QexceBX2PE";;;#News18Tamilnadu #Jallikattu;"817231442631503872";https://twitter.com/News18TamilNadu/status/817231442631503872
mohangeth;2017-01-06 10:16;0;1;"Pray For #jallikattu judgement";;;#jallikattu;"817230769164849154";https://twitter.com/mohangeth/status/817230769164849154
gamudhan;2017-01-06 10:14;0;0;"@narendramodi sir, #jallikattu is an ancient tradition of 75 million people of TN. Please respect our tradition and let it continue. Help us";;@narendramodi;#jallikattu;"817230222185484288";https://twitter.com/gamudhan/status/817230222185484288
PRADX42;2017-01-06 10:09;0;1;"a easy to understand video I came across about #Jallikattu https:// youtu.be/msH3Plg-4t4";;;#Jallikattu;"817229062569594880";https://twitter.com/PRADX42/status/817229062569594880
r_dhariwal;2017-01-06 09:59;3;2;"#CryBabyJusticeThakur All recent SC judgement are Influenced by Scam Queen #BCCI , #jallikattu so on and so forth....";;;#CryBabyJusticeThakur #BCCI #jallikattu;"817226638693900288";https://twitter.com/r_dhariwal/status/817226638693900288
sunilsureshMS;2017-01-06 09:58;1;1;"#TN needs #Jallikattu .. #SupportJallikattu ...";;;#TN #Jallikattu #SupportJallikattu;"817226320824385537";https://twitter.com/sunilsureshMS/status/817226320824385537
NativeplanetTa;2017-01-06 09:58;1;0;"ஏறுதழுவல் என்று அழைக்கப்படும் சல்லிக்கட்டு தமிழர்களின் பாரம்பரியமான விளையாட்டு. http:// tamil.nativeplanet.com/travel-guide/t ravel-places-where-jallikattu-being-played-000867.html … #Jallikattu #travel #Tamilnadu pic.twitter.com/VWY5B2rQYa";;;#Jallikattu #travel #Tamilnadu;"817226278571012097";https://twitter.com/NativeplanetTa/status/817226278571012097
aliceonaroll;2017-01-06 09:57;0;2;"#Jallikattu https:// twitter.com/karikadaiboy/s tatus/817224462604959744 …";;;#Jallikattu;"817226057505849344";https://twitter.com/aliceonaroll/status/817226057505849344
dinamalarcinema;2017-01-06 09:47;0;3;"ஜல்லிக்கட்டுக்கு நடிகை ஆதரவு #nivethapethraj #jallikattu http:// cinema.dinamalar.com/tamil-news/547 99/cinema/Kollywood/nivetha-pethraj-gave-her-vote-for-jallikattu.htm?device=tw … pic.twitter.com/YHk8F8HNWA";;;#nivethapethraj #jallikattu;"817223539782807553";https://twitter.com/dinamalarcinema/status/817223539782807553
AbhinavAgarwal;2017-01-06 09:43;8;8;"Terrific! Listen to an English translation of this speech on the #jallikattu conspiracy. Thank you!! https:// twitter.com/KarikadaiBoy/s tatus/817219644272451585 … @by2kaafi";;@by2kaafi;#jallikattu;"817222643250184194";https://twitter.com/AbhinavAgarwal/status/817222643250184194
by2kaafi;2017-01-06 09:43;4;2;". @gajamani Same #jallikattu Press Conference video with English sub-titles (use CC option on youtube) https:// twitter.com/KarikadaiBoy/s tatus/817082790130827264 …";;@gajamani;#jallikattu;"817222412630708225";https://twitter.com/by2kaafi/status/817222412630708225
tweet_to_raj;2017-01-06 09:26;0;0;"#jallikattu #PrideofTN #VaralamVaralamVaa pic.twitter.com/4TwyilOadv";;;#jallikattu #PrideofTN #VaralamVaralamVaa;"817218260781428737";https://twitter.com/tweet_to_raj/status/817218260781428737
musvelavan;2017-01-06 09:26;0;1;"Jallikattu mudunja thaduthukattu 2017. #TNneedsJallikattuOrdinance , #jallikattu";;;#TNneedsJallikattuOrdinance #jallikattu;"817218246877253632";https://twitter.com/musvelavan/status/817218246877253632
Gobinathchandru;2017-01-06 09:19;3;1;"#Eru_Thaluval #Jallikattu Need your supports on twitter with #WhyModiJiGoneBlind Tag..!! http:// fb.me/7MgjHK75q";;;#Eru_Thaluval #Jallikattu #WhyModiJiGoneBlind;"817216602173280256";https://twitter.com/Gobinathchandru/status/817216602173280256
peter_vas;2017-01-06 09:14;2;1;"The case for #Jallikattu -Bull run not cruelty to animals https://www. youtube.com/embed/N9JvCv71 feE …";;;#Jallikattu;"817215234079424513";https://twitter.com/peter_vas/status/817215234079424513
Gobinathchandru;2017-01-06 09:06;3;2;"Their Health Condition gone severe and they are still protesting to lift the ban on #JALLIKATTU . No medias... http:// fb.me/87jEgTHKj";;;#JALLIKATTU;"817213286768746496";https://twitter.com/Gobinathchandru/status/817213286768746496
PeoplezVoices;2017-01-06 08:57;0;1;"Our Youngsters on the 4th day #HungerStrike to lift the ban on #Jallikattu on delhi #WhyModiJiGoneBlind";;;#HungerStrike #Jallikattu #WhyModiJiGoneBlind;"817210991922573313";https://twitter.com/PeoplezVoices/status/817210991922573313
delcosys;2017-01-06 08:55;1;4;"Wish you all a happy pongal festival #ISupportJallikattu #TNJallikattu #WeWantJallikattu #Jallikattu";;;#ISupportJallikattu #TNJallikattu #WeWantJallikattu #Jallikattu;"817210532423942144";https://twitter.com/delcosys/status/817210532423942144
PeoplezVoices;2017-01-06 08:54;0;1;"#WhyModiJiGoneBlind The #HungerStrike on Delhi to lift the Ban on #jallikattu . their health condition gone worse. tag must trend pic.twitter.com/mI2IBc1Ss4";;;#WhyModiJiGoneBlind #HungerStrike #jallikattu;"817210301519167488";https://twitter.com/PeoplezVoices/status/817210301519167488
mukesh_be;2017-01-06 08:53;0;1;"First actress to raise support #jallikattu tq for ur #support ...love u lot.... @nivethapethuraj https:// twitter.com/nivethapethura j/status/816614305915289601 …";;@nivethapethuraj;#jallikattu #support;"817209937810100225";https://twitter.com/mukesh_be/status/817209937810100225
realitycheckind;2017-01-06 08:51;2;3;"about the unholy capture of AWBI + hostile supreme court activism involving non Citizens/ Foreign in #jallikattu";;;#jallikattu;"817209323109707777";https://twitter.com/realitycheckind/status/817209323109707777
sivasankark;2017-01-06 08:47;6;10;"Protect the Culture. If you are banning Jallikattu then ban Racing, Boxing Wrestling Etc... My support #Jallikattu #TNneedsJalliKattu2017 . pic.twitter.com/hmf8pasY4J";;;#Jallikattu #TNneedsJalliKattu2017;"817208445887619072";https://twitter.com/sivasankark/status/817208445887619072
realitycheckind;2017-01-06 08:46;18;11;"Superlative effort - English subtitles for the EPIC #Jallikattu press conference added > https:// twitter.com/KarikadaiBoy/s tatus/817082790130827264 …";;;#Jallikattu;"817208172045803521";https://twitter.com/realitycheckind/status/817208172045803521
GabbarSanghi;2017-01-06 08:41;12;4;"What the f**k do these Lutyenites even know of India, have they ever stepped out of their cosy enclaves anytime #jallikattu";;;#jallikattu;"817206851641036800";https://twitter.com/GabbarSanghi/status/817206851641036800
tamilnadurjd;2017-01-06 08:40;0;0;"#jallikattu #PETA மாட்டை அவிழ்த்து கோர்ட் உள்ளயே ஓட விடுங்க. நீதிபதியே உத்தரவு போடுவாரு https:// m.facebook.com/story.php?stor y_fbid=228870337523073&id=100012003256611 … pic.twitter.com/qLtdeJH5vW";;;#jallikattu #PETA;"817206791134068737";https://twitter.com/tamilnadurjd/status/817206791134068737
GabbarSanghi;2017-01-06 08:39;12;8;"Worst thing to happen to India is a bunch of closeted ass** in Lutyens with no clue about India making decisions #jallikattu";;;#jallikattu;"817206357082312704";https://twitter.com/GabbarSanghi/status/817206357082312704
duraibala4;2017-01-06 08:39;0;3;"#We_Support #jallikattu . @iam_SJSuryah fans and TN peoples nd all join Tis tag - > #TNneedsJalliKattu2017 pic.twitter.com/lGOEQlP76M";;@iam_SJSuryah;#We_Support #jallikattu #TNneedsJalliKattu2017;"817206304288702465";https://twitter.com/duraibala4/status/817206304288702465
avarakai;2017-01-06 08:37;61;21;"This is how foreign funded NGOs operate. #Jallikattu pls share widely. (English subtitles by @KarikadaiBoy ) https:// twitter.com/KarikadaiBoy/s tatus/817082790130827264 …";;@KarikadaiBoy;#Jallikattu;"817206014789357570";https://twitter.com/avarakai/status/817206014789357570
GabbarSanghi;2017-01-06 08:36;21;7;"Just hope people of TN give a giant middle finger to those Lutyenites fucktards on #jallikattu , enough is enough";;;#jallikattu;"817205721095749632";https://twitter.com/GabbarSanghi/status/817205721095749632
th3ju5;2017-01-06 08:34;0;0;"We want Jallikattu!!! #tamilnadu #thamizhan #jallikattu #2017 pic.twitter.com/7M1NR4vGxh";;;#tamilnadu #thamizhan #jallikattu #2017;"817205204626108417";https://twitter.com/th3ju5/status/817205204626108417
sanknar1;2017-01-06 08:28;0;1;"why saying sorry to @PetaIndia . #jallikattu will come for sure. Be ready expats @PetaIndia";;@PetaIndia @PetaIndia;#jallikattu;"817203696282976256";https://twitter.com/sanknar1/status/817203696282976256
iamsan007;2017-01-06 08:28;1;0;"#jallikattu pic.twitter.com/rruxbdwTjm";;;#jallikattu;"817203646320545792";https://twitter.com/iamsan007/status/817203646320545792
sanknar1;2017-01-06 08:23;0;0;"@Swamy39 Sir, wen can v expect #Godecision 4 #Jallikattu from SC,i know that you said on Jan 14.but jus wanted to know if there's any change";;@Swamy39;#Godecision #Jallikattu;"817202498029031424";https://twitter.com/sanknar1/status/817202498029031424
vikumj3;2017-01-06 08:20;29;35;"My friend @BalaRam79960399 art #jallikattu pic.twitter.com/KHdc3oLTWW";;@BalaRam79960399;#jallikattu;"817201759487741954";https://twitter.com/vikumj3/status/817201759487741954
karthikarvox;2017-01-06 08:19;0;0;"#jallikattu is our pride #jallikattu is our tradition #jallikattu is our identity #tnneedjallikatu";;;#jallikattu #jallikattu #jallikattu #tnneedjallikatu;"817201514229985286";https://twitter.com/karthikarvox/status/817201514229985286
rameshrabi;2017-01-06 08:17;0;1;"@itisprashanth - #jallikattu is such a regressive way to save the bull when we should be demanding a progressive way to save the farmer.";;@itisprashanth;#jallikattu;"817200849030000640";https://twitter.com/rameshrabi/status/817200849030000640
johnsvuk;2017-01-06 08:14;1;1;"Ban of #jallikattu is oppression of #TamilNadu people by rest of #india by listening to foreign NGO #banpeta !! #tnneeds";;;#jallikattu #TamilNadu #india #banpeta #tnneeds;"817200053790113792";https://twitter.com/johnsvuk/status/817200053790113792
tamizhanlink;2017-01-06 08:09;0;0;"Hi, Rahman @arrahman Wish u a very Happy B'day. As a responsible Tamilian we request u to compose & release an Album supporting #Jallikattu";;@arrahman;#Jallikattu;"817198870451003392";https://twitter.com/tamizhanlink/status/817198870451003392
GabbarSanghi;2017-01-06 08:07;8;3;"If most of our athletes come from rural, small town areas, it's due to these traditions like #jallikattu , #kabbadi , #Kusthi";;;#jallikattu #kabbadi #Kusthi;"817198355843530754";https://twitter.com/GabbarSanghi/status/817198355843530754
GabbarSanghi;2017-01-06 08:04;17;4;"Good to see the middle finger being given to SC on #jallikattu , left to itself it wud Ban all outdoor activities soon https:// twitter.com/KarikadaiBoy/s tatus/817082790130827264 …";;;#jallikattu;"817197670251069442";https://twitter.com/GabbarSanghi/status/817197670251069442
sarathy2389;2017-01-06 07:58;4;2;"இதுக்கூட நல்ல யோசனை தான். அப்படியே ஆகட்டும் டும். #jallikattu #தமிழர்_பாரம்பரியம் @cutiedinu @iampadithurai pic.twitter.com/vtPTBIoODK";;@cutiedinu @iampadithurai;#jallikattu #;"817196150533083137";https://twitter.com/sarathy2389/status/817196150533083137
raja_thunder;2017-01-06 07:56;0;0;"tennis for your support over #jallikattu #WeNeedJallikattu";;;#jallikattu #WeNeedJallikattu;"817195495680569344";https://twitter.com/raja_thunder/status/817195495680569344
ThanthiTV;2017-01-06 07:54;10;27;"ஜல்லிக்கட்டுக்கு அனுமதி கிடைப்பதற்கான வாய்ப்புகள் அதிகம் - மதிமுக பொதுச்செயலாளர் வைகோ. #Jallikattu #JallikattuBan #Vaiko #MDMK pic.twitter.com/3XcjTmPKLm";;;#Jallikattu #JallikattuBan #Vaiko #MDMK;"817195215173906437";https://twitter.com/ThanthiTV/status/817195215173906437
vsswamiji;2017-01-06 07:54;1;0;"@PMOIndia Sir, some SERIOUS allegations in this press conf on AWBI( Animal Wf Board)! Worth investigation!! #jallikattu #TN @PonnaarrBJP https:// twitter.com/cleanstrike/st atus/816489506643681280 …";;@PMOIndia @PonnaarrBJP;#jallikattu #TN;"817195062371160065";https://twitter.com/vsswamiji/status/817195062371160065
vsswamiji;2017-01-06 07:51;3;2;"@PMOIndia Sir,This press conf. exposes nexes btwn AWBI (Animal wf board) &an MNC thro NGOs! Needs your focus! #jallikattu #TN @PonnaarrBJP https:// twitter.com/cleanstrike/st atus/816489506643681280 …";;@PMOIndia @PonnaarrBJP;#jallikattu #TN;"817194463495856128";https://twitter.com/vsswamiji/status/817194463495856128
Tweets_CS;2017-01-06 07:37;0;1;"@narendramodi @PMOIndia @HRajaBJP @PonnaarrBJP @VanathiBJP @BJP4TamilNadu If U have any interest in TN, pls solve this first. #jallikattu https:// twitter.com/KarikadaiBoy/s tatus/817082790130827264 …";;@narendramodi @PMOIndia @HRajaBJP @PonnaarrBJP @VanathiBJP @BJP4TamilNadu;#jallikattu;"817190740262387712";https://twitter.com/Tweets_CS/status/817190740262387712
priya638111;2017-01-06 07:27;0;0;"@narendramodi_in sir.please allow our traditional festival #jallikattu in Tamil nadu at least for two days on coming #pongal";;@narendramodi_in;#jallikattu #pongal;"817188354823454721";https://twitter.com/priya638111/status/817188354823454721
