"","X","Flow_from_user","Flow_to_user","flow"
"12576",12576,"aaanupriyaaa","only_brain",-1
"13648",13648,"aaanupriyaaa","priyalkamli1394",-1
"15058",15058,"aaanupriyaaa","rkparadox",-1
"15100",15100,"aaanupriyaaa","rock__ram",-1
"15280",15280,"aaanupriyaaa","rs30081994",-1
"15358",15358,"aaanupriyaaa","russian_market",-1
"15516",15516,"aaanupriyaaa","sagar_23oct",-1
"15586",15586,"aaanupriyaaa","sahni_ritu",-1
"15900",15900,"aaanupriyaaa","sandywaves07",-1
"15964",15964,"aaanupriyaaa","sanjayjawalaji1",-1
"16804",16804,"aaanupriyaaa","shivanigaonkar2",-1
"17560",17560,"aaanupriyaaa","srb_bellu",-1
"18466",18466,"aaanupriyaaa","techie_aman",-1
"18576",18576,"aaanupriyaaa","the_kingonion",-1
"18626",18626,"aaanupriyaaa","thebonggirl",-1
"18640",18640,"aaanupriyaaa","thechutneyboy",-1
"18670",18670,"aaanupriyaaa","theidiotstory",-1
"18700",18700,"aaanupriyaaa","theofficialbhai",-1
"18714",18714,"aaanupriyaaa","theshaikh_",-1
"18760",18760,"aaanupriyaaa","thisweirdlyf",-1
"19270",19270,"aaanupriyaaa","uskiwhiskey",-1
"19474",19474,"aaanupriyaaa","vedants820",-1
"19546",19546,"aaanupriyaaa","vercovicium",-1
"20086",20086,"aaanupriyaaa","vivekpandey0927",-1
"393",393,"aabha110","MIB_India",1
"395",395,"aabha110","PIB_India",1
"397",397,"aackthu","DipendraDipzo",1
"399",399,"aadarsh8lunia","URautelaForever",1
"401",401,"aadhiseshu2","MIB_India",1
"403",403,"aadhiseshu2","PIB_India",1
"405",405,"aadil_muz","DrKumarVishwas",1
"407",407,"aadil07869","URautelaForever",1
"409",409,"aadilmim","kavita_krishnan",1
"411",411,"aadirajput2016","URautelaForever",1
"413",413,"aaditya793","MIB_India",1
"415",415,"aaditya793","PIB_India",1
"417",417,"aaditya810","MIB_India",1
"419",419,"aaditya810","PIB_India",1
"2968",2968,"aadityagautom","baruahrana123",-1
"3980",3980,"aadityagautom","chandrabasnet15",-1
"6166",6166,"aadityagautom","gdasbaruah",-1
"6240",6240,"aadityagautom","ghoshrupak6",-1
"18726",18726,"aadityagautom","thetruth0000001",-1
"421",421,"aaduaddy","URautelaForever",1
"423",423,"aahannya","gauravcsawant",1
"425",425,"aak_engine","URautelaForever",1
"427",427,"aakash1411verma","URautelaForever",1
"429",429,"aakashdwarkani","URautelaForever",1
"431",431,"aakashgauttam","URautelaForever",1
"5744",5744,"aakashhindocha","equity_focus",-1
"433",433,"aakhiri_salaam","ashu3page",1
"435",435,"aakuraj","DrGPradhan",1
"437",437,"aalamrangi","deep_anchor",1
"439",439,"aalbertjac","ChockBlain",1
"441",441,"aam_nationalist","ms_rana",1
"443",443,"aam_nationalist","nixxin",1
"445",445,"aam_nationalist","RoflGandhi_",1
"447",447,"aamaadmikesath","jamewils",1
"15578",15578,"AamAadmiParty","sahilma77068201",-1
"449",449,"aamadmy","AamAdmy",1
"450",450,"AamAdmy","aamadmy",-1
"451",451,"aamir209","jairajp",1
"453",453,"aamirian_dutta","URautelaForever",1
"455",455,"aamirkhan78","Dipankar_cpiml",1
"457",457,"aamirr_khannn","URautelaForever",1
"459",459,"aamirself","DrKumarVishwas",1
"461",461,"aaolion","harshkkapoor",1
"463",463,"aaolion","Joydeep_911",1
"465",465,"aap_jehanabad","aartic02",1
"467",467,"aap_neel","_MiteshPatel",1
"469",469,"aap_parvinder","DrKumarVishwas",1
"471",471,"aap_parvinder","SatyendarJain",1
"473",473,"aap_petlad","_MiteshPatel",1
"475",475,"aap_revolution_","RoflTeja",1
"477",477,"aap_updates","AAP_Updates",1
"478",478,"AAP_Updates","aap_updates",-1
"479",479,"aap2014kumar","ashu3page",1
"481",481,"aapabbidi","aaanupriyaaa",1
"483",483,"aapabbidi","Dr_SarithaAR",1
"485",485,"aapadarsh","ashu3page",1
"1850",1850,"aapakhi","anjaniward184",-1
"487",487,"aapakhi","DrKumarVishwas",1
"489",489,"aapbabbu","DrKumarVishwas",1
"491",491,"aapdelhincr","roshankar",1
"493",493,"aapdiwana","aartic02",1
"495",495,"aapdiwana","ashu3page",1
"497",497,"aapdiwana","DrKumarVishwas",1
"499",499,"aapgoa","DrKumarVishwas",1
"501",501,"aapgujvolunteer","_MiteshPatel",1
"503",503,"aaphadapsar","DrKumarVishwas",1
"505",505,"aapingoa","_MiteshPatel",1
"507",507,"aapjnp","aartic02",1
"509",509,"aapjnp","ashu3page",1
"511",511,"aapjnp","DrKumarVishwas",1
"513",513,"aapjnp","IndiaToday",1
"515",515,"aapka_rk","Hemant_80",1
"517",517,"aapkadonation","DrKumarVishwas",1
"519",519,"aapkamuzzammil","aartic02",1
"521",521,"aapkamuzzammil","ashu3page",1
"523",523,"aapkamuzzammil","MuzzammilAap",1
"5062",5062,"aapkarajiv","dhyani0709",-1
"525",525,"aapkarauf","ashu3page",1
"527",527,"aapkatejubhaiya","Atheist_Krishna",1
"529",529,"aapkegopalrai","attomeybharti",1
"531",531,"aapkiaawaaz","aartic02",1
"533",533,"aapkiaawaaz","ashu3page",1
"535",535,"aapkiaawaaz","DrKumarVishwas",1
"537",537,"aapkipalki","_MiteshPatel",1
"539",539,"aaplink","Joydas",1
"541",541,"aaplogical","aartic02",1
"543",543,"aaplogical","bharat_builder",1
"545",545,"aaplogical","DKMahant",1
"547",547,"aaplogical","jamewils",1
"549",549,"aaplogical","Joydas",1
"551",551,"aapmember","DrKumarVishwas",1
"3260",3260,"AAPNewsAlert","bharatparivrtan",-1
"3706",3706,"AAPNewsAlert","brijesh88220727",-1
"6038",6038,"AAPNewsAlert","gaganm12",-1
"6206",6206,"AAPNewsAlert","georgekurian4k",-1
"6592",6592,"AAPNewsAlert","guru9899",-1
"7490",7490,"AAPNewsAlert","ikumarashok",-1
"8386",8386,"AAPNewsAlert","jblovesindia",-1
"8920",8920,"AAPNewsAlert","kapilmudgal75",-1
"9734",9734,"AAPNewsAlert","lailafiaz",-1
"10564",10564,"AAPNewsAlert","mateenaap",-1
"10574",10574,"AAPNewsAlert","matram_vande",-1
"10830",10830,"AAPNewsAlert","mgmnair",-1
"11184",11184,"AAPNewsAlert","moinaltaf47",-1
"11486",11486,"AAPNewsAlert","muntaziraapka",-1
"14210",14210,"AAPNewsAlert","rajeshpilania4",-1
"14220",14220,"AAPNewsAlert","rajeshved36",-1
"14254",14254,"AAPNewsAlert","rajkovvali",-1
"15038",15038,"AAPNewsAlert","rkbahadur1",-1
"16566",16566,"AAPNewsAlert","shalminhere",-1
"553",553,"aaprevolutioncg","ashu3page",1
"555",555,"aapsolute","DrKumarVishwas",1
"557",557,"aaptimist_","Joydas",1
"559",559,"aapved","ashu3page",1
"561",561,"aapvind","_MiteshPatel",1
"563",563,"aapvind","Hemant_80",1
"565",565,"aapvind","Stupidosaur",1
"298",298,"AAPVind","500urvashi",-1
"5612",5612,"AAPVind","eagl3eye_",-1
"7460",7460,"AAPVind","iholycow",-1
"7986",7986,"AAPVind","ithetrollkiller",-1
"9114",9114,"AAPVind","kehkdsunga",-1
"11074",11074,"AAPVind","modi3rdclass",-1
"16348",16348,"AAPVind","sehgal_indian",-1
"567",567,"aarfakhanam","Shehzad_Ind",1
"569",569,"aarif787","jairajp",1
"571",571,"aarlcanob","BajajAllianzLIC",1
"573",573,"aarti_dvn","URautelaForever",1
"76",76,"aartic02","_mohdriyaz",-1
"466",466,"aartic02","aap_jehanabad",-1
"494",494,"aartic02","aapdiwana",-1
"508",508,"aartic02","aapjnp",-1
"520",520,"aartic02","aapkamuzzammil",-1
"532",532,"aartic02","aapkiaawaaz",-1
"542",542,"aartic02","aaplogical",-1
"886",886,"aartic02","achalk14",-1
"1516",1516,"aartic02","amitazad67",-1
"1782",1782,"aartic02","anilkmathur",-1
"2820",2820,"aartic02","babucrpfdelhi",-1
"3070",3070,"aartic02","beingayang",-1
"3278",3278,"aartic02","bharmalreturns",-1
"4178",4178,"aartic02","citizenspov",-1
"4238",4238,"aartic02","cmasureshpetkar",-1
"4508",4508,"aartic02","dangeo1982",-1
"4564",4564,"aartic02","dasmld",-1
"4756",4756,"aartic02","delhi_kapil",-1
"4886",4886,"aartic02","deveshthwal",-1
"5054",5054,"aartic02","dhruvrastogi04",-1
"5146",5146,"aartic02","dineshattresh",-1
"6056",6056,"aartic02","gamgrg",-1
"6470",6470,"aartic02","gr8india",-1
"6570",6570,"aartic02","guptanaveenji",-1
"7400",7400,"aartic02","ichirpy",-1
"7616",7616,"aartic02","imrankh23147478",-1
"7760",7760,"aartic02","indigokores",-1
"7886",7886,"aartic02","iraaajas",-1
"7914",7914,"aartic02","irsh888n",-1
"8050",8050,"aartic02","itwasnotme321",-1
"8476",8476,"aartic02","jhon23camp",-1
"8858",8858,"aartic02","kamlendrasingh3",-1
"9032",9032,"aartic02","kaurrjit",-1
"9330",9330,"aartic02","kishorforyou",-1
"9718",9718,"aartic02","kziya743",-1
"9982",9982,"aartic02","lovely_phaaji",-1
"10234",10234,"aartic02","malaykumargiri",-1
"10244",10244,"aartic02","malimpatel1",-1
"10740",10740,"aartic02","meerashah5",-1
"11334",11334,"aartic02","mrrdchavan",-1
"11394",11394,"aartic02","msuthar000",-1
"11524",11524,"aartic02","muzzammilaap",-1
"11862",11862,"aartic02","naveenbebra",-1
"11944",11944,"aartic02","ndb143",-1
"12446",12446,"aartic02","nsarika",-1
"12610",12610,"aartic02","osman_ali187",-1
"12940",12940,"aartic02","pavan_sethi",-1
"13690",13690,"aartic02","proudindian66",-1
"14104",14104,"aartic02","rajamel2107",-1
"14650",14650,"aartic02","ravindraathel",-1
"15018",15018,"aartic02","rizwanrizzzii",-1
"15870",15870,"aartic02","sandipcapt",-1
"16626",16626,"aartic02","sharadg287",-1
"16926",16926,"aartic02","shubhamaap",-1
"17184",17184,"aartic02","skneel1",-1
"17460",17460,"aartic02","sourabhjainiet",-1
"17566",17566,"aartic02","sreeharsha2015",-1
"17706",17706,"aartic02","sshail5455",-1
"17872",17872,"aartic02","sudhans49891901",-1
"17892",17892,"aartic02","sudhirreddy920",-1
"18254",18254,"aartic02","svaquas",-1
"18456",18456,"aartic02","tbshjml",-1
"19848",19848,"aartic02","vinita_agr",-1
"19934",19934,"aartic02","virdisharma",-1
"19960",19960,"aartic02","virkamu",-1
"20434",20434,"aartic02","yasirrehman02",-1
"575",575,"aartitikoo","gauravcsawant",1
"1248",1248,"AartiTikoo","akhilnairashok",-1
"577",577,"aarvee18","gauravcsawant",1
"579",579,"aarvee18","pGurus1",1
"581",581,"aarvee18","rahulroushan",1
"1758",1758,"AashaBisht","anil_chouksey",-1
"583",583,"aashay_sao","RoflGandhi_",1
"585",585,"aashish81us","Dmonetisation",1
"587",587,"aashish81us","Punitspeaks",1
"589",589,"aashish8294","CMOMaharashtra",1
"591",591,"aashishmisra","gauravcsawant",1
"2070",2070,"aashishrazdan","apllalkesh",-1
"593",593,"aashnamaurya","RoflGandhi_",1
"595",595,"aashupi","ashu3page",1
"597",597,"aashupi","RoflGandhi_",1
"599",599,"aashurawat8","URautelaForever",1
"601",601,"aashutoshsaraf1","URautelaForever",1
"603",603,"aashweenmay","ModiBharosa",1
"605",605,"aatali_2001","jairajp",1
"607",607,"aathiperinchery","gershwin93",1
"609",609,"aatorhooda","gauravcsawant",1
"611",611,"aawara_aatma","Hemant_80",1
"613",613,"aawara_aatma","ShashiTharoor",1
"615",615,"aawarajoker","URautelaForever",1
"617",617,"aawazindiaki","madskak",1
"619",619,"aayushitrivedi2","Nr_Shiralkar",1
"621",621,"aazaadparinda","Dipankar_cpiml",1
"623",623,"aazaadparinda","Joydas",1
"625",625,"aazaadparinda","rssurjewala",1
"627",627,"ab19phenomenal","URautelaForever",1
"629",629,"abbas_baadshah","URautelaForever",1
"631",631,"abbaschatriwala","mkatju",1
"633",633,"abbdullz","steve_hanke",1
"635",635,"abby54469868","hi_paresh",1
"637",637,"abcunlimited1","gauravcsawant",1
"639",639,"abcunlimited1","rahulroushan",1
"7410",7410,"ABCYoutubeCh","ideepakkapoor",-1
"19490",19490,"ABCYoutubeCh","veer_h27",-1
"641",641,"abdeshmukh","jan14anurag",1
"643",643,"abdeshmukh","prettypadmaja",1
"645",645,"abdul2711lateef","DrKumarVishwas",1
"647",647,"abdulali03","MIB_India",1
"649",649,"abdulali03","PIB_India",1
"651",651,"abdulba61198310","URautelaForever",1
"653",653,"abdulbarihanfi","rssurjewala",1
"655",655,"abdullah_0mar","gauravcsawant",1
"657",657,"abdulmuneer","jackerhack",1
"659",659,"abdulnasser21","Kahaanify",1
"661",661,"abdulnasser21","URautelaForever",1
"663",663,"abdulsa75994842","DrKumarVishwas",1
"665",665,"abdulsaleemgad","IndiaVikas50",1
"667",667,"abeerchawake","DrKumarVishwas",1
"669",669,"abeerchawake","rssurjewala",1
"671",671,"abeyjt","kanimozhi",1
"673",673,"abhashkumarbhoi","Atheist_Krishna",1
"675",675,"abhashkumarbhoi","URautelaForever",1
"677",677,"abhatt88","jairajp",1
"679",679,"abhay_runwal","bjpsamvad",1
"681",681,"abhayinsearch","gauravcsawant",1
"683",683,"abhayinsearch","kanimozhi",1
"685",685,"abhaymishra09","Punitspeaks",1
"687",687,"abhayrishi28","gauravcsawant",1
"689",689,"abhaytwitt","URautelaForever",1
"691",691,"abhayverma495","URautelaForever",1
"693",693,"abhi_cali","5Forty3",1
"695",695,"abhi_msd","PiyushGoyalOffc",1
"697",697,"abhi_pandey93","URautelaForever",1
"699",699,"abhi_pundit","airnewsalerts",1
"701",701,"abhi_sinha00","arvindsubraman",1
"703",703,"abhi1809thakur","RoflGandhi_",1
"705",705,"abhi9982","ModiBharosa",1
"707",707,"abhiaftermath","AmitHPanchal",1
"709",709,"abhiair26","Nr_Shiralkar",1
"758",758,"abhic_1983","abhinair86",-1
"2338",2338,"abhic_1983","aryavaani404",-1
"2662",2662,"abhic_1983","avdheshkumartsi",-1
"4520",4520,"abhic_1983","dannys640",-1
"4704",4704,"abhic_1983","deepaksam5",-1
"4712",4712,"abhic_1983","deepankarthakur",-1
"8748",8748,"abhic_1983","k_bhairav",-1
"9714",9714,"abhic_1983","kya_bakte_ho",-1
"10530",10530,"abhic_1983","markphani",-1
"11674",11674,"abhic_1983","nakshatrala",-1
"12032",12032,"abhic_1983","neophyte11",-1
"14470",14470,"abhic_1983","ramusha1983",-1
"16030",16030,"abhic_1983","sanpras1007",-1
"16528",16528,"abhic_1983","shailendra26051",-1
"16716",16716,"abhic_1983","shekharrathore",-1
"16982",16982,"abhic_1983","shyekra",-1
"17556",17556,"abhic_1983","srajorakgp",-1
"18908",18908,"abhic_1983","travi_chandra",-1
"19304",19304,"abhic_1983","vaayu_putra",-1
"19528",19528,"abhic_1983","venkat80777360",-1
"19628",19628,"abhic_1983","vidyaranyaks",-1
"711",711,"abhichauhan1984","DrKumarVishwas",1
"713",713,"abhifour","gauravcsawant",1
"715",715,"abhifour","ShefVaidya",1
"717",717,"abhigyanbafna","sanjaybafna",1
"719",719,"abhiiawasthi","DrKumarVishwas",1
"721",721,"abhiinamo","ModiBharosa",1
"723",723,"abhijeet_9696","URautelaForever",1
"725",725,"abhijeet9839","MiraPokhrel",1
"727",727,"abhijeetkum","Atheist_Krishna",1
"729",729,"abhijeetkum","gauravcsawant",1
"731",731,"abhijeetkum","IncomeTaxIndia",1
"733",733,"abhijeetkum","rahulroushan",1
"735",735,"abhijeetmaji01","URautelaForever",1
"737",737,"abhijeetmani","Priyotamo",1
"739",739,"abhijeetmulik","DrKumarVishwas",1
"741",741,"abhijitmahato8","DrKumarVishwas",1
"743",743,"abhijitmrdas","ModiBharosa",1
"745",745,"abhijitnb","gauravcsawant",1
"747",747,"abhijitwadhi","Gitanjali_DS",1
"749",749,"abhik501","newley",1
"751",751,"abhiknotty","madskak",1
"753",753,"abhilasha2809","fgautier26",1
"755",755,"abhility","rahulroushan",1
"757",757,"abhinair86","abhic_1983",1
"759",759,"abhinair86","DrGPradhan",1
"761",761,"abhinashji98","priyaakulkarni2",1
"763",763,"abhinav5349","aaanupriyaaa",1
"765",765,"abhinav9787","URautelaForever",1
"767",767,"abhinavaawara","DrGPradhan",1
"769",769,"abhinavaawara","gauravcsawant",1
"771",771,"abhinavkhare28","ShirishKunder",1
"773",773,"abhinavmaddy","rssurjewala",1
"775",775,"abhinavsingh300","URautelaForever",1
"777",777,"abhipar7","madskak",1
"779",779,"abhirajawat19","URautelaForever",1
"781",781,"abhirathod756","URautelaForever",1
"783",783,"abhisayz","URautelaForever",1
"785",785,"abhisek18","BBSRBuzz",1
"787",787,"abhish001","gauravcsawant",1
"2618",2618,"AbhishantPant","atomtech_india",-1
"789",789,"abhishe05987418","DrKumarVishwas",1
"791",791,"abhishe26342097","5Forty3",1
"793",793,"abhishe26342097","jan14anurag",1
"795",795,"abhishe33653314","URautelaForever",1
"797",797,"abhishe63958293","ItsBollyLive",1
"799",799,"abhishe63958293","URautelaForever",1
"801",801,"abhishe65412970","IndiaFirst_2019",1
"803",803,"abhishe9860234","URautelaForever",1
"805",805,"abhishek_4567","URautelaForever",1
"807",807,"abhishek_fgiet","Joydas",1
"809",809,"abhishek_rai","jackerhack",1
"811",811,"abhishek_rai","tweepul",1
"813",813,"abhishek02281","ippatel",1
"815",815,"abhishek1025","URautelaForever",1
"817",817,"abhishek210001","DrShobha",1
"2682",2682,"Abhishek3592","avinash_mailme",-1
"9232",9232,"Abhishek3592","khush_ameta",-1
"10054",10054,"Abhishek3592","m_desikan",-1
"13134",13134,"Abhishek3592","pnpv2",-1
"15690",15690,"Abhishek3592","samar97189157",-1
"819",819,"abhishekajha297","saaxenanurag",1
"821",821,"abhishekaugusty","gauravcsawant",1
"823",823,"abhishekc07","ModiBharosa",1
"825",825,"abhishekg5","ms_rana",1
"827",827,"abhishekgwal1","GauravPandhi",1
"829",829,"abhishekkumrr","ippatel",1
"831",831,"abhishekpagal","URautelaForever",1
"833",833,"abhishekrajojha","DrKumarVishwas",1
"835",835,"abhishekshaww","rahulroushan",1
"837",837,"abhishekvhp23","pragya_bhushan",1
"839",839,"abhishrivastav9","URautelaForever",1
"841",841,"abhithewinner","rahulroushan",1
"16396",16396,"abhitripathi15","sethichandigarh",-1
"843",843,"abhitweetsabhi","RoflGandhi_",1
"845",845,"abhitweetzz","gauravcsawant",1
"847",847,"abichengannur","AskAnshul",1
"849",849,"abichengannur","kanimozhi",1
"851",851,"abid_hussain","jackerhack",1
"853",853,"abid_hussain","sumitkashyapjha",1
"855",855,"abidd__","PedestrianPoet",1
"857",857,"abinash_2k","ashu3page",1
"859",859,"abkadir01","rssurjewala",1
"861",861,"ablearcher7","Atheist_Krishna",1
"863",863,"abobassam9465","BajajAllianzLIC",1
"865",865,"aboommar97","BajajAllianzLIC",1
"867",867,"abraamaditya","URautelaForever",1
"869",869,"absolutamit","b50",1
"146",146,"absolutethinker","02neeha",-1
"871",871,"abstraktnull","Joydas",1
"873",873,"abukhadeejah","HumorMinistry",1
"18298",18298,"AbuRC1981","swatisharma1105",-1
"875",875,"abuzaidansari","RoflGandhi_",1
"877",877,"acamitd","DrKumarVishwas",1
"13608",13608,"aCanadianGuyeh","princeofdew",-1
"17052",17052,"aCanadianGuyeh","simia_pugno",-1
"879",879,"acchandramouli","rssurjewala",1
"20404",20404,"Accion","yaroslavs5kop",-1
"881",881,"acejunker","paulasset",1
"883",883,"achaleshamar","adybhel",1
"885",885,"achalk14","aartic02",1
"887",887,"acharyaprakash","airnewsalerts",1
"889",889,"achintabhatt89","ModiBharosa",1
"891",891,"achinth","DaaruBaazMehta",1
"893",893,"achinth","SwachhPolitics",1
"895",895,"achinth","WhirlingDervesh",1
"897",897,"achintparikh","myvotetoday",1
"899",899,"achyutha","rahulroushan",1
"4862",4862,"ACJIndia","devadasrajaram",-1
"901",901,"acm17_","ModiBharosa",1
"903",903,"acmatixjoshi","5Forty3",1
"905",905,"acrazy_boy","URautelaForever",1
"907",907,"actionscript3","MarkDice",1
"909",909,"ad_devil_7","URautelaForever",1
"911",911,"ad4justice","madskak",1
"913",913,"adarsh_ned","URautelaForever",1
"915",915,"addicted_abhi","DrKumarVishwas",1
"13738",13738,"adhaGiri","punestartup",-1
"917",917,"adi_1323","URautelaForever",1
"919",919,"adi_adisp713","URautelaForever",1
"921",921,"adil_ah123","FrankieMendonca",1
"11672",11672,"adil14384","najirpatel3",-1
"923",923,"adilalam45u","rssurjewala",1
"925",925,"adilbieber19751","DrKumarVishwas",1
"927",927,"adiscover","rahulroushan",1
"929",929,"adithgm","aaanupriyaaa",1
"931",931,"aditi_sharma360","URautelaForever",1
"933",933,"aditya_adian","URautelaForever",1
"935",935,"aditya27k","rahulroushan",1
"937",937,"aditya3841","priyaakulkarni2",1
"939",939,"aditya5bahl","5Forty3",1
"941",941,"aditya5bahl","amishra77",1
"943",943,"aditya9972","Atheist_Krishna",1
"945",945,"adityaavadhoot","DaaruBaazMehta",1
"947",947,"adityaavadhoot","DrKumarVishwas",1
"949",949,"adityaavadhoot","jitenderkhalsa",1
"951",951,"adityaboss123","URautelaForever",1
"953",953,"adityadasa","Ra_THORe",1
"955",955,"adityagotan","inNatGeo",1
"957",957,"adityanair20","AdityaNair20",1
"184",184,"AdityaNair20","16vpm",-1
"346",346,"AdityaNair20","85_ritika",-1
"958",958,"AdityaNair20","adityanair20",-1
"990",990,"AdityaNair20","adwaitanway",-1
"1498",1498,"AdityaNair20","amit09081986",-1
"2162",2162,"AdityaNair20","arjundares",-1
"2300",2300,"AdityaNair20","arvind291",-1
"2372",2372,"AdityaNair20","ashimraizada",-1
"2964",2964,"AdityaNair20","barnwalajay00",-1
"3396",3396,"AdityaNair20","bijubcs",-1
"3472",3472,"AdityaNair20","biswasranit",-1
"5004",5004,"AdityaNair20","dhriyamana",-1
"6684",6684,"AdityaNair20","harcosashutosh",-1
"8978",8978,"AdityaNair20","kartikeyasriv16",-1
"9074",9074,"AdityaNair20","kaynyk",-1
"9740",9740,"AdityaNair20","lakshmikantseth",-1
"10380",10380,"AdityaNair20","manishupreti9",-1
"10632",10632,"AdityaNair20","mayanktiwari011",-1
"10788",10788,"AdityaNair20","mejeremy99",-1
"11070",11070,"AdityaNair20","modhgil",-1
"11312",11312,"AdityaNair20","mritunjay1977",-1
"12100",12100,"AdityaNair20","nikharbudhadeo",-1
"12186",12186,"AdityaNair20","nirajsi14372304",-1
"12236",12236,"AdityaNair20","nishadshivani",-1
"12240",12240,"AdityaNair20","nishant10010",-1
"12336",12336,"AdityaNair20","nivedim",-1
"12832",12832,"AdityaNair20","parodyrowdy",-1
"13018",13018,"AdityaNair20","peyrillathavan",-1
"14142",14142,"AdityaNair20","rajeevakumaram",-1
"14698",14698,"AdityaNair20","ravulasharan",-1
"15948",15948,"AdityaNair20","sanjay99000",-1
"16230",16230,"AdityaNair20","saurabhgarg_sg",-1
"16960",16960,"AdityaNair20","shuklaism",-1
"17442",17442,"AdityaNair20","sorukushwaha",-1
"17454",17454,"AdityaNair20","soumyadeepdebna",-1
"17520",17520,"AdityaNair20","springsreddy",-1
"17532",17532,"AdityaNair20","sqrt7",-1
"18280",18280,"AdityaNair20","swapniljagdale8",-1
"18430",18430,"AdityaNair20","tarekfatah",-1
"19100",19100,"AdityaNair20","twisted4fun",-1
"19314",19314,"AdityaNair20","vadeirade",-1
"20358",20358,"AdityaNair20","xsicular",-1
"20398",20398,"AdityaNair20","yamlaa41",-1
"959",959,"adityas24663581","ls2008",1
"961",961,"adityashankar4","rahulroushan",1
"963",963,"adiz0r","Timcast",1
"965",965,"admathura","rssurjewala",1
"967",967,"adnanrichie","URautelaForever",1
"969",969,"adroit_a","gauravcsawant",1
"971",971,"adroit_research","amitgupta0310",1
"973",973,"adv_animesh","Holmes2491",1
"975",975,"advamit82","IndianInterest",1
"977",977,"advancedmaushi","Atheist_Krishna",1
"979",979,"advisorkhoj","BSLMF",1
"981",981,"advocatearun82","kanimozhi",1
"983",983,"advocateddgupt1","mkatju",1
"985",985,"advrajhc","harshkkapoor",1
"987",987,"advska","YesIamSaffron",1
"989",989,"adwaitanway","AdityaNair20",1
"884",884,"adybhel","achaleshamar",-1
"991",991,"aesish","AskAnshul",1
"993",993,"aeykaash","AskAnshul",1
"995",995,"afisheyonado","DrPippaM",1
"997",997,"aflatoonarman","jamewils",1
"999",999,"afroz786bits","rssurjewala",1
"1001",1001,"afrozsaniya","URautelaForever",1
