,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
6404,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:36:54,FALSE,NA,828054761404502000,NA,Twitter for iPad,FRemirus,57,TRUE,FALSE,NA,NA
6405,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:36:50,FALSE,NA,828054746787357000,NA,Twitter for Android,OlgaOlgamsmith,405,TRUE,FALSE,NA,NA
6406,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 01:36:50,FALSE,NA,828054743863935000,NA,Twitter for iPad,nebelung_ana,3184,TRUE,FALSE,NA,NA
6407,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:36:35,FALSE,NA,828054684669714000,NA,Twitter for Android,gg4for,405,TRUE,FALSE,NA,NA
6408,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:36:27,FALSE,NA,828054647378215000,NA,Twitter for iPad,horn_trump,57,TRUE,FALSE,NA,NA
6409,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/LcFrooN6Kx,FALSE,0,NA,2017-02-05 01:36:20,FALSE,NA,828054618886255000,NA,Twitter Web Client,CatGardino,0,FALSE,FALSE,NA,NA
6410,"RT @countrycottage2: I heard my country cry, I heard her pray the day our freedom died.  
#Inauguration #TrumpInaugural  #NotMyPresident  #…",FALSE,0,NA,2017-02-05 01:36:12,FALSE,NA,828054588179804000,NA,Mobile Web (M5),Karmastrophic_,52,TRUE,FALSE,NA,NA
6411,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/lUA92q8Low,FALSE,0,NA,2017-02-05 01:35:57,FALSE,NA,828054525009416000,NA,Twitter Web Client,rocketmanxl1,0,FALSE,FALSE,NA,NA
6412,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:35:53,FALSE,NA,828054507904966000,NA,Twitter for Android,DropThe_Mic,57,TRUE,FALSE,NA,NA
6413,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:35:43,FALSE,NA,828054465655640000,NA,Twitter for iPhone,jaweigum,405,TRUE,FALSE,NA,NA
6414,RT @workwthecoach: #Inauguration not trying to be a jerk.. but the fact that Obama was the one to help the new First Lady up the stairs and…,FALSE,0,NA,2017-02-05 01:35:40,FALSE,NA,828054450472440000,NA,Twitter Web Client,Springermom70,9558,TRUE,FALSE,NA,NA
6415,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:35:37,FALSE,NA,828054438547956000,NA,Twitter Web Client,LisaLohmann,405,TRUE,FALSE,NA,NA
6416,"RT @pink_lady56: @TuckerCarlson @FoxNews 
BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https:…",FALSE,0,NA,2017-02-05 01:35:33,FALSE,NA,828054423289098000,NA,Twitter for Android,johnbell_150,6,TRUE,FALSE,NA,NA
6417,"Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - 
https://t.co/CC7ozrBNc4",FALSE,0,NA,2017-02-05 01:35:22,FALSE,NA,828054375260160000,NA,IFTTT,ConsentNo,0,FALSE,FALSE,NA,NA
6418,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:35:22,FALSE,NA,828054375050441000,NA,Twitter for iPhone,hannamyerswv,405,TRUE,FALSE,NA,NA
6419,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:35:14,FALSE,NA,828054341273678000,NA,Twitter for Android,321Chapp,405,TRUE,FALSE,NA,NA
6420,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:35:09,FALSE,NA,828054323292729000,NA,Twitter for iPhone,TheHerdMU,405,TRUE,FALSE,NA,NA
6421,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/tRdhpXpBjT,FALSE,0,NA,2017-02-05 01:35:02,FALSE,NA,828054291302711000,NA,Twitter for Android,svagdis,0,FALSE,FALSE,NA,NA
6422,"RT @juliaioffe: Russian politician tweets yesterday: 
""That's it!
Trump is president!""
USA is ours!""
#Inauguration https://t.co/sSsJF9JkIc",FALSE,0,NA,2017-02-05 01:35:01,FALSE,NA,828054287297212000,NA,Twitter for Android,18DianneM,7727,TRUE,FALSE,NA,NA
6423,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:34:51,FALSE,NA,828054246318825000,NA,Twitter Web Client,TrinityBeliever,57,TRUE,FALSE,NA,NA
6424,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:34:41,FALSE,NA,828054202836480000,NA,Twitter for Android,Cokeplant2,405,TRUE,FALSE,NA,NA
6425,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:34:25,FALSE,NA,828054137879277000,NA,Twitter for Android,svagdis,405,TRUE,FALSE,NA,NA
6426,"RT @countrycottage2: I heard my country cry, I heard her pray the day our freedom died.  
#Inauguration #TrumpInaugural  #NotMyPresident  #…",FALSE,0,NA,2017-02-05 01:34:25,FALSE,NA,828054135731868000,NA,Twitter for Android,JJohnson2u,52,TRUE,FALSE,NA,NA
6427,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:33:44,FALSE,NA,828053966877520000,NA,Twitter for iPhone,zoombouse,405,TRUE,FALSE,NA,NA
6428,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/RoON0ebltK,FALSE,1,NA,2017-02-05 01:33:26,FALSE,NA,828053887877804000,NA,Put your button on any page! ,NtoAlaska,0,FALSE,FALSE,NA,NA
6429,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:33:22,FALSE,NA,828053871691964000,NA,Twitter for iPhone,Luke4Tech,405,TRUE,FALSE,NA,NA
6430,"Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - 
https://t.co/Sx4mAdxHQY",FALSE,6,NA,2017-02-05 01:33:20,FALSE,NA,828053865819894000,NA,Twitter Web Client,HenryMakow,16,FALSE,FALSE,NA,NA
6431,"RT @PoliticalHedge: WOW PROOF! Job Ads in 24 newspapers offer protesters $2,500 to agitate #inauguration https://t.co/IfIUAbak7L",FALSE,0,NA,2017-02-05 01:33:18,FALSE,NA,828053856986812000,NA,Twitter for Android,HollyW81333596,67,TRUE,FALSE,NA,NA
6432,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 01:33:16,FALSE,NA,828053848941998000,NA,Twitter for iPad,iloveavocadoes,938,TRUE,FALSE,NA,NA
6433,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 01:31:57,FALSE,NA,828053517847974000,NA,Twitter for iPad,horn_trump,3184,TRUE,FALSE,NA,NA
6434,RT @MMUSA_PPN: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/eB0sQLs3yn,FALSE,0,NA,2017-02-05 01:31:56,FALSE,NA,828053511451603000,NA,Twitter for iPhone,ElizaWindso,47,TRUE,FALSE,NA,NA
6435,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:31:41,FALSE,NA,828053450487452000,NA,Twitter Web Client,hcato1,405,TRUE,FALSE,NA,NA
6436,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:31:39,FALSE,NA,828053439510765000,NA,Twitter Web Client,southiebred,405,TRUE,FALSE,NA,NA
6437,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:31:38,FALSE,NA,828053436436464000,NA,Twitter for iPhone,tunarose2,405,TRUE,FALSE,NA,NA
6438,RT @EternalRiteWing: @Ltinsley72 @HomerWhite BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC htt…,FALSE,0,NA,2017-02-05 01:31:25,FALSE,NA,828053383550431000,NA,Twitter for iPhone,MyblueNM,16,TRUE,FALSE,NA,NA
6439,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 01:31:20,FALSE,NA,828053363338072000,NA,Twitter for iPhone,Nntt26,938,TRUE,FALSE,NA,NA
6440,RT @iiLoveKARMA_: She waited her whole life to see a female president this makes me so sad <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>  #Inauguration https://t.co/x0tLAmx65b,FALSE,0,NA,2017-02-05 01:30:48,FALSE,NA,828053225601368000,NA,Twitter for iPhone,AfshaHussain_,1377,TRUE,FALSE,NA,NA
6441,RT @ORoffgrid9: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots... https://t.co/cateVLk1dU by #LMHOCK1…,FALSE,0,NA,2017-02-05 01:30:42,FALSE,NA,828053202192831000,NA,Twitter Web Client,psgcindy,2,TRUE,FALSE,NA,NA
6442,#White Housesgate: #noDAPL Wikileaks involved in illicit face with the fart #inauguration,FALSE,1,NA,2017-02-05 01:30:36,FALSE,NA,828053176012141000,NA,"Cheap Bots, Done Quick!",scandalaminute,0,FALSE,FALSE,NA,NA
6443,RT @coolbearcjs: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews https://t.co/QHqikN5j…,FALSE,0,NA,2017-02-05 01:30:13,FALSE,NA,828053081699000000,NA,Twitter for iPhone,Bane1349,37,TRUE,FALSE,NA,NA
6444,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:30:10,FALSE,NA,828053069833187000,NA,Twitter for iPad,veganvecoh,405,TRUE,FALSE,NA,NA
6445,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 01:29:49,FALSE,NA,828052979961963000,NA,Twitter Web Client,Ajbyrd49,938,TRUE,FALSE,NA,NA
6446,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:29:26,FALSE,NA,828052885032153000,NA,Twitter for iPhone,buttinzki,405,TRUE,FALSE,NA,NA
6447,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/zbzhdHAr4R,FALSE,0,NA,2017-02-05 01:29:22,FALSE,NA,828052866619290000,NA,Twitter Web Client,amadeedavid,0,FALSE,FALSE,NA,NA
6448,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:28:38,FALSE,NA,828052682078306000,NA,Twitter for iPhone,Right_Not_Wrong,57,TRUE,FALSE,NA,NA
6449,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-05 01:27:34,FALSE,NA,828052411445019000,NA,Twitter Web Client,Stahlzart,59,TRUE,FALSE,NA,NA
6450,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/ENZOnStTit.,FALSE,0,NA,2017-02-05 01:27:08,FALSE,NA,828052305807282000,NA,Twitter for iPad,pmatos8,0,FALSE,FALSE,NA,NA
6451,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/hOoiFNyjqe,FALSE,0,NA,2017-02-05 01:26:50,FALSE,NA,828052228468380000,NA,Twitter Web Client,NanaBertie99,0,FALSE,FALSE,NA,NA
6452,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:26:36,FALSE,NA,828052170645844000,NA,Twitter for Android,DanaBoos3,57,TRUE,FALSE,NA,NA
6453,"RT @BICOG: Days Into Trump Admin, Corrupt Employees Are Already Being Fired At The VA https://t.co/OA0FnZQRaG by @lukerosiak #inauguration",FALSE,0,NA,2017-02-05 01:26:18,FALSE,NA,828052092824740000,NA,Twitter Web Client,cherylduitsman,7,TRUE,FALSE,NA,NA
6454,RT @DumbestPosts: World leaders group chat <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Inauguration https://t.co/g6ypRd6o2L,FALSE,0,NA,2017-02-05 01:26:00,FALSE,NA,828052021160902000,NA,Twitter for iPhone,KPisKING,566,TRUE,FALSE,NA,NA
6455,RT @Dollfinish: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/G8dhbZgiDj,FALSE,0,NA,2017-02-05 01:25:50,FALSE,NA,828051978043478000,NA,Twitter for iPhone,truthislight8_4,4,TRUE,FALSE,NA,NA
6456,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:25:42,FALSE,NA,828051943478030000,NA,Twitter for Android,kandeekane13,405,TRUE,FALSE,NA,NA
6457,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:25:28,FALSE,NA,828051883403072000,NA,Twitter for iPhone,eve4270,405,TRUE,FALSE,NA,NA
6458,"RT @pink_lady56: @TuckerCarlson @FoxNews 
BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https:…",FALSE,0,NA,2017-02-05 01:25:19,FALSE,NA,828051848577683000,NA,Twitter for iPhone,tonyateamhitner,6,TRUE,FALSE,NA,NA
6459,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:24:21,FALSE,NA,828051605236941000,NA,Twitter for iPhone,RawlingsBob,405,TRUE,FALSE,NA,NA
6460,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 01:24:17,FALSE,NA,828051585590764000,NA,Twitter for iPhone,Matty_Higgins,938,TRUE,FALSE,NA,NA
6461,RT @BeachCity55: BREAKING: Here's Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/fWuMIODt4w - RETWEET T…,FALSE,0,NA,2017-02-05 01:24:10,FALSE,NA,828051556368949000,NA,Twitter for Android,PhilFingar,6,TRUE,FALSE,NA,NA
6462,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 01:24:01,FALSE,NA,828051521745089000,NA,Twitter for iPhone,815wrldtrvlr,3184,TRUE,FALSE,NA,NA
6463,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:23:54,FALSE,NA,828051489738392000,NA,Twitter for iPhone,Terrye_,405,TRUE,FALSE,NA,NA
6464,"@TuckerCarlson @FoxNews 
BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/KCERlGoKoD",FALSE,12,TuckerCarlson,2017-02-05 01:23:41,FALSE,NA,828051438009979000,22703645,Twitter Web Client,pink_lady56,6,FALSE,FALSE,NA,NA
6465,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 01:23:30,FALSE,NA,828051389192536000,NA,Twitter Web Client,MmePB,938,TRUE,FALSE,NA,NA
6466,"RT @TravelingUS: 3 WEEKENDS IN A ROW

MORE PROTESTERS THAN ATTENDEES

AT @realdonaldtrump @potus

#INAUGURATION!

#WomensMarch #MuslimBan #…",FALSE,0,NA,2017-02-05 01:22:50,FALSE,NA,828051223349699000,NA,Twitter for Android,sciencemilkcow,8,TRUE,FALSE,NA,NA
6467,RT @dabeast333: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration... https://t.co/zUZoFQcTR3 by #weareontoyou…,FALSE,0,NA,2017-02-05 01:21:54,FALSE,NA,828050988372226000,NA,Twitter for iPad,maryannminnich,2,TRUE,FALSE,NA,NA
6468,RT @DAM_Collective: Denver police pointing and targeting protesters while laughing and joking #Fucktrump #FtP #notmypresident #Inauguration…,FALSE,0,NA,2017-02-05 01:20:53,FALSE,NA,828050731542274000,NA,Mobile Web (M5),MissDee73147704,22,TRUE,FALSE,NA,NA
6469,RT @DAM_Collective: Blocking and taking over the streets of so-called denver #notmypresident #Inauguration #fucktrump off the side walks an…,FALSE,0,NA,2017-02-05 01:20:48,FALSE,NA,828050709178311000,NA,Mobile Web (M5),MissDee73147704,3,TRUE,FALSE,NA,NA
6470,RT @iiLoveKARMA_: She waited her whole life to see a female president this makes me so sad <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>  #Inauguration https://t.co/x0tLAmx65b,FALSE,0,NA,2017-02-05 01:20:39,FALSE,NA,828050672276869000,NA,Twitter for iPhone,ayaxnn,1377,TRUE,FALSE,NA,NA
6471,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 01:20:16,FALSE,NA,828050574331544000,NA,Twitter for iPad,LetzBrealistic,3184,TRUE,FALSE,NA,NA
6472,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:20:13,FALSE,NA,828050562759410000,NA,Twitter for Android,IndianaOSD,405,TRUE,FALSE,NA,NA
6473,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-05 01:20:05,FALSE,NA,828050531922932000,NA,Twitter for iPhone,ArdentAmerican,3184,TRUE,FALSE,NA,NA
6474,RT @pnehlen: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/6YLE7zM5b8,FALSE,0,NA,2017-02-05 01:19:40,FALSE,NA,828050425127399000,NA,Twitter for iPhone,lipstick_pitty,938,TRUE,FALSE,NA,NA
6475,"RT @GeraldoRivera: #Berkeley rioters not students, same pro thugs who disrupted #Inauguration. New Rule: If you wear mask at demo you get a…",FALSE,0,NA,2017-02-05 01:19:05,FALSE,NA,828050280608567000,NA,Twitter Web Client,MSajecki,118,TRUE,FALSE,NA,NA
6476,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/kE5AKF7RAS,FALSE,0,NA,2017-02-05 01:18:58,FALSE,NA,828050248245313000,NA,Put your button on any page! ,MarshallFSmith,1,FALSE,FALSE,NA,NA
6477,RT @KldudePap: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/p1d7ahnI5L,FALSE,0,NA,2017-02-05 01:18:31,FALSE,NA,828050134193762000,NA,Twitter for iPhone,TrumpTrainOnly,1,TRUE,FALSE,NA,NA
6478,RT @ORoffgrid9: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots... https://t.co/cateVLk1dU by #LMHOCK1…,FALSE,0,NA,2017-02-05 01:18:30,FALSE,NA,828050132616700000,NA,Twitter for iPhone,niteowlmom3,2,TRUE,FALSE,NA,NA
6479,"RT @AlwaysActions: #BREAKING: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>#Florida man
arrested for threatening to kill
<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> #PresidentTrump at the #Inauguration https://t.co/48WXAYHe…",FALSE,0,NA,2017-02-05 01:17:25,FALSE,NA,828049858275734000,NA,Twitter for iPhone,wysini,71,TRUE,FALSE,NA,NA
6480,RT @EternalRiteWing: @Ltinsley72 @HomerWhite BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC htt…,FALSE,0,NA,2017-02-05 01:17:23,FALSE,NA,828049851497718000,NA,Twitter for iPhone,JWBamaFan,16,TRUE,FALSE,NA,NA
6481,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:17:05,FALSE,NA,828049775933194000,NA,Twitter Web Client,DogbluffGirl,57,TRUE,FALSE,NA,NA
6482,RT @donaldbroom: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews - https://t.co/nCV9ul…,FALSE,0,NA,2017-02-05 01:17:02,FALSE,NA,828049762205176000,NA,Twitter for Android,Intregruosity,57,TRUE,FALSE,NA,NA
6483,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots... https://t.co/cateVLk1dU by #LMHOCK1 via @c0nvey,FALSE,0,NA,2017-02-05 01:16:47,FALSE,NA,828049698237903000,NA,Put your button on any page! ,ORoffgrid9,2,FALSE,FALSE,NA,NA
6484,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-05 01:16:30,FALSE,NA,828049628666950000,NA,Twitter for Android,lefties_suck,405,TRUE,FALSE,NA,NA
6485,RT @DagnyRed: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/MepwrdcBmb,FALSE,0,NA,2017-02-05 01:16:02,FALSE,NA,828049511696175000,NA,Twitter for iPhone,AmericanBand911,44,TRUE,FALSE,NA,NA
6486,RT @Dollfinish: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/G8dhbZgiDj,FALSE,0,NA,2017-02-05 01:16:01,FALSE,NA,828049505018901000,NA,Twitter Web Client,MarshallFSmith,4,TRUE,FALSE,NA,NA
